,text,pronoun,candidate,rationale,label,pred
808,The woman held the girl against her chest,her,"0: The woman, 1: The girl, 2: Neither","The pronoun ""her"" in this context refers to the possessive form of the subject ""The woman"". Therefore, the pronoun ""her"" refers to the woman.",0,0
809,The woman held the girl against her will.,her,"0: The woman, 1: The girl, 2: Neither","The pronoun ""her"" in this context refers to the possessive form of the pronoun ""she"". Given the sentence structure, ""she"" would refer to the subject of the sentence, which is ""The woman"". Therefore, ""her"" refers to ""The woman"".",1,0
810,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were furious about it.",They,"0: Pam's parents, 1: Pam and Paul, 2: Neither","The pronoun ""They"" in this context refers to Pam's parents. This is because the sentence mentions that Pam's parents came home and were furious about finding Pam having sex with her boyfriend, Paul. The use of ""They"" directly after this statement indicates that it is referring back to the last mentioned group, which is Pam's parents.",0,0
811,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.",They,"0: Pam's parents, 1: Pam and Paul, 2: Neither","The pronoun ""They"" in this context refers to Pam's parents. The sentence states that Pam's parents came home and found her having sex with her boyfriend, Paul. The next sentence then says ""They were embarrassed about it,"" indicating that it was Pam's parents who were embarrassed, not Pam and Paul.",1,0
812,Dr. Adams informed Kate that she had retired and presented several options for future treatment.,she,"0: Dr. Adams, 1: Kate, 2: Neither","The pronoun ""she"" in the given sentence refers to the person who has retired. Since Dr. Adams is the one who has retired, the pronoun ""she"" refers to Dr. Adams.",0,0
813,Dr. Adams informed Kate that she had cancer and presented several options for future treatment.,she,"0: Dr. Adams, 1: Kate, 2: Neither","The pronoun ""she"" refers to the person who was informed that they had cancer. In this context, Kate is the one who was informed about her cancer diagnosis. Therefore, the pronoun ""she"" refers to Kate.",1,1
814,Dan had to stop Bill from toying with the injured bird. He is very compassionate.,He,"0: Dan, 1: Bill, 2: Neither","The pronoun ""He"" refers to the subject of the previous sentence, which is ""Dan."" The sentence states that Dan had to stop Bill, indicating that Dan is the one being described as compassionate.",0,0
815,Dan had to stop Bill from toying with the injured bird. He is very cruel.,He,"0: Dan, 1: Bill, 2: Neither","The pronoun ""He"" refers to the person who is described as being very cruel. In the given text, it is mentioned that Dan had to stop Bill from toying with the injured bird. This implies that Bill was being cruel to the bird. Therefore, the pronoun ""He"" refers to Bill.",1,1
816,"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",he,"0: George, 1: Eric, 2: Neither","The first instance of ""he"" in the sentence refers to George, as it is directly after mentioning George. However, the second instance of ""he"" refers to Eric because George gave the tickets to Eric, and it was Eric who was eager to see the play.",0,1
817,"George got free tickets to the play, but he gave them to Eric, because he was particularly eager to see it.",he,"0: George, 1: Eric, 2: Neither","The first instance of ""he"" in the sentence refers to George, as it is directly after mentioning George. However, the second instance of ""he"" refers to Eric. This is because the phrase ""because he was particularly eager to see it"" explains why George gave the tickets to Eric, implying that Eric was the one eager to see the play.",1,1
818,"George got free tickets to the play, but he gave them to Eric, because he was not particularly eager to see it.",he,"0: George, 1: Eric, 2: Neither","The first instance of ""he"" in the sentence refers to George, as it is the subject of the sentence and the one who got the tickets. However, the second instance of ""he"" refers to Eric, as it is stated that George gave the tickets to Eric and the pronoun ""he"" is used to refer to the one who was not eager to see the play. Therefore, the pronoun ""he"" in the context of the second instance refers to Eric.",0,1
819,Jane gave Joan candy because she wasn't hungry.,she,"0: Jane, 1: Joan, 2: Neither","The pronoun ""she"" refers to Jane because the sentence states that Jane gave Joan candy, implying that Jane was not hungry.",0,0
820,Jane gave Joan candy because she was hungry.,she,"0: Jane, 1: Joan, 2: Neither","The pronoun ""she"" refers to the person who was hungry. In the given sentence, it is mentioned that Jane gave Joan candy because she was hungry. This implies that the person who was hungry and received the candy is Joan. Therefore, the pronoun ""she"" refers to Joan.",1,1
821,"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.",they,"0: lemons, 1: lemon trees, 2: Neither","The pronoun ""they"" in this context refers to the lemons. The sentence is describing an attempt to paint a picture of an orchard with lemons in the lemon trees, and the lemons are the subject that came out looking more like light bulbs.",0,0
822,"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like telephone poles.",they,"0: lemons, 1: lemon trees, 2: Neither","The pronoun ""they"" in this context refers to the lemons. The sentence is describing an attempt to paint a picture of an orchard with lemons in the lemon trees, and then states that ""they"" came out looking more like telephone poles. The ""they"" here is referring to the lemons, as they are the subject of the painting that did not turn out as expected.",1,0
823,James asked Robert for a favor but he was refused.,he,"0: James, 1: Robert, 2: Neither","The pronoun ""he"" in the sentence refers to the subject who was refused a favor. The subject who asked for the favor is James, but the one who refused is Robert. Therefore, the pronoun ""he"" refers to James, who was refused the favor.",0,0
824,James asked Robert for a favor but he refused.,he,"0: James, 1: Robert, 2: Neither","The pronoun ""he"" in the sentence refers to the person who refused to do a favor. The sentence states that James asked Robert for a favor, but ""he"" refused. Since Robert is the one who received the request and refused, the pronoun ""he"" refers to Robert.",1,1
825,Kirilov ceded the presidency to Shatov because he was less popular.,he,"0: Kirilov, 1: Shatov, 2: Neither","The pronoun ""he"" refers to Kirilov, as it is stated that Kirilov ceded the presidency to Shatov because he (Kirilov) was less popular.",0,0
826,Kirilov ceded the presidency to Shatov because he was more popular.,he,"0: Kirilov, 1: Shatov, 2: Neither","The pronoun ""he"" refers to Shatov, as it is mentioned that Kirilov ceded the presidency to Shatov because he (Shatov) was more popular.",1,1
827,Emma did not pass the ball to Janie although she saw that she was open.,she,"0: Emma, 1: Janie, 2: Neither","The first ""she"" refers to Emma because it is the closest female subject to the pronoun. The second ""she"" refers to Janie because it is the closest female subject to the pronoun in the second clause.",0,"0, 1"
828,Emma did not pass the ball to Janie although she was open.,she,"0: Emma, 1: Janie, 2: Neither","The pronoun ""she"" refers to Janie because the sentence states that Janie was open, implying that she was the one who was available to receive the pass.",1,1
829,I put the butterfly wing on the table and it broke.,it,"0: The butterfly wing, 1: The table, 2: Neither","The pronoun ""it"" in this context refers to the most recently mentioned singular noun, which is ""the butterfly wing."" The action of breaking is more likely to be associated with the butterfly wing than the table.",0,0
830,I put the heavy book on the table and it broke.,it,"0: The heavy book, 1: The table, 2: Neither","The pronoun ""it"" in this context refers to the most recently mentioned singular noun, which is ""the heavy book"". The table is not the subject of the sentence, and the action of breaking is a direct result of the book being placed on the table.",1,0
831,Madonna fired her trainer because she couldn't stand her boyfriend.,she,"0: Madonna, 1: The trainer, 2: Neither","The pronoun ""she"" in this context refers to Madonna, as it is Madonna who fired her trainer. The phrase ""she couldn't stand her boyfriend"" further supports this, as it implies that Madonna was the one who had an issue with the trainer's boyfriend.",0,0
832,Madonna fired her trainer because she slept with her boyfriend.,she,"0: Madonna, 1: The trainer, 2: Neither","The pronoun ""she"" refers to the subject who fired her trainer, which is Madonna. The phrase ""she slept with her boyfriend"" indicates that the action was done by Madonna, not the trainer.",1,0
833,Madonna fired her trainer because she slept with her boyfriend.,her,"0: Madonna, 1: The trainer, 2: Neither","The pronoun ""her"" is used twice in the sentence, but in different contexts. The first ""her"" refers to Madonna, as it is the closest noun before the pronoun. The second ""her"" refers to the trainer, as it is the closest noun before the pronoun in that context. However, the question asks which candidate the pronoun refers to in the context of who slept with whose boyfriend. In this case, the pronoun ""she"" refers to the trainer, as the trainer is the one who slept with Madonna's boyfriend.",0,1
834,Madonna fired her trainer because she couldn't stand her boyfriend.,her,"0: Madonna, 1: The trainer, 2: Neither","The pronoun ""her"" in the sentence refers to the trainer's boyfriend, but since the boyfriend is not a candidate, we can infer that the pronoun ""her"" in the context of the candidates refers to the trainer. The sentence states that Madonna fired her trainer because she couldn't stand her boyfriend, implying that the trainer is the one with the boyfriend that Madonna couldn't stand.",1,1
835,Carol believed that Rebecca suspected that she had stolen the watch.,she,"0: Carol, 1: Rebecca, 2: Neither","The pronoun ""she"" in the given sentence refers to the subject of the main clause, which is ""Carol."" The subordinate clause ""Rebecca suspected that she had stolen the watch"" is a reported speech that does not change the reference of the pronoun. Therefore, ""she"" refers to Carol.",0,0
836,Carol believed that Rebecca regretted that she had stolen the watch.,she,"0: Carol, 1: Rebecca, 2: Neither","The pronoun ""she"" in this context refers to the subject of the embedded clause ""she had stolen the watch"". This subject is not explicitly stated, but it can be inferred from the main clause ""Carol believed that Rebecca regretted..."". The action of stealing is attributed to the person who is doing the regretting, which is Rebecca. Therefore, the pronoun ""she"" refers to Rebecca.",1,1
837,This book introduced Shakespeare to Ovid; it was a major influence on his writing.,his,"0: Shakespeare, 1: Ovid, 2: Neither","The pronoun ""his"" refers to the subject of the sentence ""This book introduced Shakespeare to Ovid."" In this case, the subject is ""This book"" which is not a person, so the pronoun cannot refer to it. The only two people mentioned in the sentence are Shakespeare and Ovid. The sentence states that the book introduced Shakespeare to Ovid, implying that Shakespeare was the one influenced by the book. Therefore, the pronoun ""his"" refers to Shakespeare.",0,0
838,This book introduced Shakespeare to Goethe; it was a major influence on his writing.,his,"0: Shakespeare, 1: Goethe, 2: Neither","The pronoun ""his"" in the sentence refers to the person whose writing was influenced by the book. Since the sentence states that the book introduced Shakespeare to Goethe and was a major influence on ""his"" writing, it can be inferred that ""his"" refers to Goethe. This is because the influence of the book is being discussed in relation to the writing of the person who was introduced to Shakespeare, which is Goethe.",1,1
839,This book introduced Shakespeare to Ovid; it was a fine selection of his writing.,his,"0: Shakespeare, 1: Ovid, 2: Neither","The pronoun ""his"" in the sentence refers to the possessive form of Ovid, as the book introduced Shakespeare to Ovid and then describes the book as a fine selection of ""his"" writing. Therefore, the pronoun ""his"" refers to Ovid.",1,1
840,This book introduced Shakespeare to Goethe; it was a fine selection of his writing.,his,"0: Shakespeare, 1: Goethe, 2: Neither","The pronoun ""his"" in the sentence refers to the possessive form of the subject that introduced Shakespeare to Goethe. In this case, the subject is ""this book,"" which is not a candidate. However, the context implies that the book is a collection of Shakespeare's writing. Therefore, the pronoun ""his"" refers to Shakespeare.",0,0
841,"Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.",she,"0: Alice, 1: Jade, 2: Neither","The first instance of the pronoun ""she"" refers to Alice, as it is mentioned that Alice has good luck. The second instance of the pronoun ""her"" refers to Jade, as Alice is looking for her friend Jade. However, the question asks for the reference of the pronoun ""she"", which refers to Alice.",0,0
842,"Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.",she,"0: Alice, 1: Jade, 2: Neither","The pronoun ""she"" in the first sentence refers to Alice, as it is Alice who is looking for her friend Jade. However, in the second sentence, the pronoun ""she"" refers to Jade, as it is Jade who always wears a red turban and is spotted by Alice.",1,1
843,"During a game of tag, Ethan chased Luke because he was ""it"".",he,"0: Ethan, 1: Luke, 2: Neither","The pronoun ""he"" in the sentence refers to the person who is ""it"" in the game of tag. Since Ethan is chasing Luke, it can be inferred that Luke is the one being chased because he is ""it"". Therefore, the pronoun ""he"" refers to Luke.",0,1
844,"During a game of tag, Ethan ran from Luke because he was ""it"".",he,"0: Ethan, 1: Luke, 2: Neither","The pronoun ""he"" refers to the person who is ""it"" in the game of tag. In the sentence, it is mentioned that Ethan ran from Luke because he was ""it"". Therefore, the pronoun ""he"" refers to Luke, as Ethan is running from him.",1,1
845,At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so stupid.,they,"0: the judges, 1: the chatbots, 2: Neither","The pronoun ""they"" in this context refers to the judges, as it is mentioned that the judges couldn't figure out which respondents were the chatbots. The pronoun is used to refer to the subject of the sentence, which is ""the judges"".",0,0
846,At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so advanced.,they,"0: the judges, 1: the chatbots, 2: Neither","The pronoun ""they"" in this context refers to the judges, as it is mentioned that the judges couldn't figure out which respondents were the chatbots.",1,0
847,"The user changed his password from ""GrWQWu8JyC"" toÂ ""willow-towered Canopy Huntertropic wrestles"" as it was easy to forget.",it,"0: GrWQWu8JyC, 1: willow-towered Canopy Huntertropic wrestles, 2: Neither","The pronoun ""it"" in the given text refers to the first password ""GrWQWu8JyC"". The user changed ""his"" password from ""GrWQWu8JyC"" to ""willow-towered Canopy Huntertropic wrestles"" because the former was easy to forget. Therefore, ""it"" refers to the first password.",0,0
848,"The user changed his password from ""GrWQWu8JyC"" toÂ ""willow-towered Canopy Huntertropic wrestles"" as it was easy to remember.",it,"0: GrWQWu8JyC, 1: willow-towered Canopy Huntertropic wrestles, 2: Neither","The pronoun ""it"" in the given sentence refers to the previous password ""GrWQWu8JyC"". The user changed ""his"" password from the old one to a new one, ""willow-towered Canopy Huntertropic wrestles"", because the old password was difficult to remember. Therefore, ""it"" refers to the old password.",1,0
849,"Seymour sought Johnson's support, but he long remained silent on the presidential campaign.",he,"0: Seymour, 1: Johnson, 2: Neither","The pronoun ""he"" refers to Seymour because the sentence states that Seymour sought Johnson's support. The subsequent clause ""but he long remained silent on the presidential campaign"" implies that Seymour is the one who remained silent, not Johnson.",1,0
850,"French statesman Leon Gambetta expressed a desire to meet Rodin, and the sculptor impressed him when they met at a salon.",him,"0: Rodin, 1: French statesman Leon Gambetta, 2: Neither","The pronoun ""him"" refers to the person who was impressed by the sculptor. In the given text, it is mentioned that Leon Gambetta was impressed by Rodin when they met. Therefore, the pronoun ""him"" refers to Leon Gambetta.",0,1
851,"The leader of the Alaska Federation of Natives protested against Hickel's nomination, but he was eventually confirmed.",he,"0: The leader of the Alaska Federation of Natives, 1: Hickel, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The leader of the Alaska Federation of Natives."" The sentence describes the leader's action of protesting against Hickel's nomination, and then states that ""he"" was eventually confirmed. This ""he"" refers back to the leader, not Hickel, because the leader is the one who was confirmed, not Hickel.",1,0
852,"Fernando identifies Antonio Gramsci as an influential early theorist of advanced capitalism, even if he did not use the term himself.",he,"0: Antonio Gramsci, 1: Fernando, 2: Neither","The pronoun ""he"" in the given context refers to Antonio Gramsci, as it is mentioned that Fernando identifies Antonio Gramsci as an influential early theorist of advanced capitalism. The pronoun ""he"" is used to refer to Antonio Gramsci, who did not use the term ""advanced capitalism"" himself.",0,0
853,"Anne trusts Kirsty, but she eventually discovers her affair with Fiz.",her,"0: Anne, 1: Kirsty, 2: Neither","The pronoun ""her"" in the sentence refers to Kirsty, as it is mentioned that Anne discovers Kirsty's affair with Fiz.",0,1
854,David Platt has kicked Andre out after he learned that he had taken his son's medication.,he,"0: Andre, 1: David Platt, 2: Neither","The pronoun ""he"" in the sentence refers to David Platt, as it is mentioned that ""David Platt has kicked Andre out after he learned that he had taken his son's medication."" The pronoun ""he"" is used twice in the sentence, but the first ""he"" refers to David Platt, as it is David Platt who has kicked Andre out. The second ""he"" also refers to Andre, as it is mentioned that Andre had taken his son's medication. However, the question asks for the referent of the first pronoun ""he,"" which is David Platt.",1,1
855,"Dolly was named after performer Dolly Parton because the cells cloned to make her were from a mammary gland cell, and Parton is known for her ample cleavage.",her,"0: Dolly, 1: performer Dolly Parton, 2: Neither","The pronoun ""her"" in the given context refers to the subject ""Dolly"" who was named after performer Dolly Parton. The cells cloned to make Dolly were from a mammary gland cell, and the pronoun ""her"" is used to refer back to Dolly, not to performer Dolly Parton.",0,0
856,De Vries kills Yueh but he also dies with Leto in the assassination attempt; however Harkonnen survives.,he,"0: Yueh, 1: De Vries, 2: Neither","The pronoun ""he"" in the given context refers to De Vries, as it is mentioned that ""De Vries kills Yueh but he also dies with Leto in the assassination attempt."" Therefore, the pronoun ""he"" is referring to De Vries, who is the one who dies in the assassination attempt.",1,1
857,"Daisy usually shows a strong affinity towards Laura, although she is often characterised as being more sophisticated than her.",she,"0: Daisy, 1: Laura, 2: Neither","The pronoun ""she"" refers to Daisy, as the sentence states that Daisy usually shows a strong affinity towards Laura. The comparison of being more sophisticated than her also indicates that ""she"" is Daisy, as the comparison is made between Daisy and Laura.",0,0
858,"Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed wall.",him,"0: Enki, 1: Atrahasis, 2: Neither","The pronoun ""him"" refers to the person that Enki speaks to in secret. According to the text, Enki speaks to Atrahasis via a reed wall. Therefore, the pronoun ""him"" refers to Atrahasis.",1,1
859,"Joey develops romantic feelings for Ross, but he does not reciprocate them.",he,"0: Joey, 1: Ross, 2: Neither","The pronoun ""he"" refers to Ross because the sentence states that Ross does not reciprocate the romantic feelings that Joey develops.",1,1
860,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.",he,"0: Gnumeric, 1: Miguel de Icaza, 2: Neither","The pronoun ""he"" refers to the person who created and developed Gnumeric, which is Miguel de Icaza.",0,1
861,Warner Bros. Chairman took considerable notice of Nolan's desires and thoughts when drafting his contract.,his,"0: Nolan, 1: Warner Bros. Chairman, 2: Neither","The pronoun ""his"" in the given context refers to the possessive form of Nolan, as it is mentioned that the Chairman took notice of Nolan's desires and thoughts. Therefore, the pronoun ""his"" refers to Nolan.",1,0
862,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,he,"0: Trotsky, 1: Lenin, 2: Neither","The pronoun ""he"" in the given sentence refers to Trotsky, as it is mentioned that Trotsky refused to support Lenin and was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.",1,0
863,"Giovanni went to stay with Lucrezia in Ferrara after Alexander's death, where he was accepted as her half-brother.",he,"0: Giovanni, 1: Alexander, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Giovanni."" The sentence states that Giovanni went to stay with Lucrezia, indicating that the pronoun ""he"" is referring to Giovanni.",0,0
864,"Henry appears to have been uncertain what to do with Rhys, but after a few weeks he decided to free him and allow him to rule Cantref Mawr.",him,"0: Henry, 1: Rhys, 2: Neither","The pronoun ""him"" in the sentence refers to Rhys. This is because the sentence states that Henry decided to free ""him"" and allow ""him"" to rule Cantref Mawr. The ""him"" that Henry decided to free and allow to rule is Rhys, not Henry himself.",0,1
865,"Sennacherib was probably not the first-born son of Sargon II, but he was groomed for royal succession and entrusted with administrative duties from an early age.",he,"0: Sennacherib, 1: Sargon II, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is Sennacherib. The text states that Sennacherib was groomed for royal succession and entrusted with administrative duties from an early age.",0,0
866,"Antietam was primarily a defensive battle against superior odds, although McClellan failed to exploit his advantage.",his,"0: Antietam, 1: McClellan, 2: Neither","The pronoun ""his"" refers to the possessive form of ""he"", which in this context is referring to the subject of the sentence, McClellan. The advantage mentioned is in relation to McClellan, not Antietam, as Antietam is the name of the battle, not a person or entity that can have an advantage.",0,1
867,"The Maker's madness takes control of several inmates, but is finally subdued by Thanos and several of his allies among the prisoners.",his,"0: The Maker, 1: Thanos, 2: Neither","The pronoun ""his"" in the given context refers to Thanos, as it is mentioned that Thanos and several of his allies among the prisoners subdued the Maker's madness.",0,1
868,"If Keen touches an enemy, he immediately loses a life.",he,"0: an enemy, 1: Keen, 2: Neither","The pronoun ""he"" in the given sentence refers to the subject of the sentence, which is ""Keen"". The action of touching an enemy results in Keen losing a life, not the enemy. Therefore, the pronoun ""he"" refers to the candidate ""1: Keen"".",0,1
869,"The Catholic bishop had supported the Danish King Christian II, but he was overthrown by Gustavus Vasa, and Sweden was now independent again.",he,"0: The Catholic bishop, 1: the Danish King Christian II, 2: Neither","The pronoun ""he"" in the given text refers to the Danish King Christian II. This is because the sentence mentions that the Catholic bishop had supported the Danish King Christian II, and then it says ""he was overthrown by Gustavus Vasa."" The pronoun ""he"" here is referring to the most recent male entity mentioned, which is the Danish King Christian II.",1,1
870,"Previous to that Lucy was in service with Mrs. Vincent, but very little is known about her past before this.",her,"0: Lucy, 1: Mrs. Vincent, 2: Neither","The pronoun ""her"" in the sentence refers to Lucy, as it is mentioned that Lucy was in service with Mrs. Vincent. The phrase ""her past"" is talking about Lucy's past, not Mrs. Vincent's.",0,0
871,"An infuriated McCauley tries to kill Waingro afterwards, but he escapes.",he,"0: Waingro, 1: McCauley, 2: Neither","The pronoun ""he"" refers to Waingro, as it is mentioned that McCauley tries to kill Waingro, but Waingro escapes.",0,0
872,Amartya Sen was critical of Indian Prime Minister Narendra Modi when he was announced as the prime ministerial candidate by the BJP.,he,"0: Indian Prime Minister Narendra Modi, 1: Amartya Sen, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Amartya Sen."" The sentence states that Amartya Sen was critical of Indian Prime Minister Narendra Modi, indicating that the pronoun ""he"" refers to Amartya Sen.",1,1
873,"Paul tries to comfort Heathcliff, but he vows revenge on Hindley.",he,"0: Paul, 1: Heathcliff, 2: Neither","The pronoun ""he"" refers to Heathcliff, as it is the closest male singular noun to the pronoun in the sentence. Paul is trying to comfort Heathcliff, but Heathcliff is the one who vows revenge on Hindley.",1,1
874,"Hareton tries to be kind to Cathy, but she withdraws from the world.",she,"0: Hareton, 1: Cathy, 2: Neither","The pronoun ""she"" refers to the female character in the sentence, which is Cathy. The sentence states that Hareton tries to be kind to Cathy, and then it mentions that ""she"" withdraws from the world. Therefore, ""she"" refers to Cathy.",1,1
875,"Obi-Wan visits Yoda to learn of Anakin's whereabouts, but he refuses to give him the location as he knows that he will kill him.",he,"0: Yoda, 1: Obi-Wan, 2: Neither","The first ""he"" in the sentence refers to Yoda, as it is Yoda who refuses to give Obi-Wan the location. The second ""he"" also refers to Yoda, as it is Yoda who knows that Obi-Wan will kill him (Anakin).",0,0
876,"Six weeks before the Championships, Blankers-Koen gave birth to Fanny Junior, but this had not stopped her from resuming training shortly afterwards.",her,"0: Blankers-Koen, 1: Fanny Junior, 2: Neither","The pronoun ""her"" refers to the subject of the sentence, which is ""Blankers-Koen"". The sentence states that Blankers-Koen gave birth and then resumed training, indicating that the pronoun ""her"" is referring to Blankers-Koen.",1,0
877,Bill finally is sent overseas and Jack tearfully runs after his departing train to tell him goodbye.,his,"0: Bill, 1: Jack, 2: Neither","The pronoun ""his"" in the given context refers to the possessive form of ""he"". The sentence mentions that Bill is being sent overseas and Jack is running after the departing train. The pronoun ""his"" is used in reference to the departing train, which is associated with Bill's departure. Therefore, the pronoun ""his"" refers to Bill.",0,0
878,"Horus fought battles against Set, until he finally achieved victory and became the ruler of Egypt.",he,"0: Horus, 1: Set, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, who is fighting battles against Set. The subject is identified as Horus. Therefore, the pronoun ""he"" refers to Horus.",0,0
879,"Heracles freed Theseus from the stone, but the earth shook when he attempted to liberate Pirithous.",he,"0: Heracles, 1: Theseus, 2: Neither","The pronoun ""he"" refers to the subject who attempted to liberate Pirithous. In the given text, Heracles is the one who attempted to free Pirithous, not Theseus. Therefore, the pronoun ""he"" refers to Heracles.",1,0
880,"George III initially humoured Gordon, but he grew increasingly irritated with him and eventually refused any future audiences.",him,"0: Gordon, 1: George III, 2: Neither","The pronoun ""him"" refers to the person who George III grew increasingly irritated with. In the given text, this person is Gordon. Therefore, the pronoun ""him"" refers to Gordon.",0,0
881,"Alice has no definite information about the weather where Rachel lives, but she knows general trends.",she,"0: Alice, 1: Rachel, 2: Neither","The pronoun ""she"" in the given context refers to Alice. This is because the sentence states that Alice has no definite information about the weather where Rachel lives. The pronoun ""she"" is used to refer back to the most recent female subject, which is Alice.",0,0
882,"Although Dorothy loves Jane, she breaks up with her because she believes that she does not love her.",she,"0: Dorothy, 1: Jane, 2: Neither","The first instance of ""she"" in the sentence refers to Dorothy, as it is the subject of the sentence and the one who loves Jane. The second instance of ""she"" refers to Jane, as it is the object of the verb ""loves"" and the one who is being broken up with. The third instance of ""she"" refers to Dorothy again, as it is the subject of the sentence and the one who believes that Jane does not love her. Therefore, the pronoun ""she"" in the context of the sentence refers to both Dorothy and Jane at different points. However, in the context of the candidates provided, the pronoun ""she"" in the sentence refers to Dorothy (candidate 0) as the subject of the sentence and the one who initiates the breakup.",0,0
883,"Barbara disapproves, and plans to marry Emma, but Pierre whisks her away in a speedboat.",her,"0: Barbara, 1: Emma, 2: Neither","The pronoun ""her"" in the sentence refers to Emma. This is because the sentence states that Barbara plans to marry Emma, but Pierre whisks ""her"" away. The pronoun ""her"" is used in reference to Emma, as she is the one being taken away by Pierre.",0,1
884,Emma promises to teach Sophie magic if she agrees to have sex with her.,she,"0: Emma, 1: Sophie, 2: Neither","The pronoun ""she"" in this context refers to Sophie. This is because the sentence is structured such that the action of agreeing to have sex is contingent on Emma's promise to teach Sophie magic. Therefore, the pronoun ""she"" refers to the person who would be agreeing to have sex, which is Sophie.",1,1
885,Archer would occasionally leave Porthos in the care of Dr. Phlox when he was away or otherwise unavailable.,he,"0: Archer, 1: Porthos, 2: Neither","The pronoun ""he"" in this context refers to Archer, as it is mentioned that Archer would occasionally leave Porthos in the care of Dr. Phlox. The pronoun is used to refer to the subject of the sentence, which is Archer.",0,0
886,Peck agreed to portray Mengele only because he had wanted to work with Olivier.,he,"0: Peck, 1: Mengele, 2: Neither","The pronoun ""he"" in the given sentence refers to the subject of the sentence, which is ""Peck"". The sentence states that ""Peck agreed to portray Mengele"", indicating that Peck is the one who wanted to work with Olivier. Therefore, the pronoun ""he"" refers to the candidate ""0: Peck"".",0,0
887,"The musician is too badly shaken up to answer Nick's questions, though Nora's presence seems to calm him down.",him,"0: The musician, 1: Nick, 2: Neither","The pronoun ""him"" refers to the subject of the sentence, which is ""The musician"". The musician is the one who is shaken up and calmed down by Nora's presence. Nick is the one asking questions, but he is not the one being referred to by the pronoun ""him"".",0,0
888,"Mr. Bagby fires Hector, but he reinstates him when he discovers that Mr. Sykes has been arrested for gambling with company money.",him,"0: Hector, 1: Mr. Bagby, 2: Neither","The pronoun ""him"" refers to Hector because Mr. Bagby fires Hector and then reinstates him. The other candidate, Mr. Sykes, is not the subject of the reinstatement action.",0,0
889,David Cameron later accused Gaitskell of betrayal when he publicly condemned the military operation in November.,he,"0: Gaitskell, 1: David Cameron, 2: Neither","The pronoun ""he"" refers to Gaitskell, as it is the closest male singular noun to the pronoun in the sentence. Additionally, the context suggests that Gaitskell is the one who publicly condemned the military operation, which aligns with the use of the pronoun ""he"" in this context.",0,0
890,"Pierre attempts to put Aguirre in chains, but he and a soldier loyal to him are shot.",he,"0: Aguirre, 1: Pierre, 2: Neither","The pronoun ""he"" in this context refers to Pierre, as it is mentioned that Pierre attempts to put Aguirre in chains. The subsequent action of being shot is then attributed to Pierre and a soldier loyal to him.",0,1
891,Elizabeth later breaks up with Erica when she finds out she is cheating on her.,she,"0: Elizabeth, 1: Erica, 2: Neither","The first instance of ""she"" refers to Elizabeth because it is Elizabeth who breaks up with Erica. The second instance of ""she"" refers to Erica because it is Erica who is cheating on Elizabeth. However, since the question asks for the reference of the first pronoun ""she"", it refers to Elizabeth.",0,0
892,"Trin later caused the death of the Nandorin elf Saeros, after the latter gave him a mortal insult.",him,"0: Trin, 1: the Nandorin elf Saeros, 2: Neither","The pronoun ""him"" refers to the subject ""Trin"" who is the one causing the death of ""the Nandorin elf Saeros"".",0,0
893,"Though Morgoth feared Fingolfin, he had to accept the challenge or face shame in the eyes of his servants.",he,"0: Morgoth, 1: Fingolfin, 2: Neither","The pronoun ""he"" in the given sentence refers to Morgoth. This is because the sentence states that Morgoth feared Fingolfin, and it is Morgoth who had to accept the challenge or face shame in the eyes of his servants.",1,0
894,Montoya still had a contractual relationship with Williams and after his impressive rookie season the Grove-based team were keen for him to drive for them in Formula One.,his,"0: Montoya, 1: Williams, 2: Neither","The pronoun ""his"" refers to the noun that comes before it, which is ""Montoya"". The context suggests that Montoya is the one who had a contractual relationship with Williams and had an impressive rookie season. Therefore, the pronoun ""his"" refers to Montoya.",1,0
895,Alice heads out looking for Jessica when she does not return.,she,"0: Alice, 1: Jessica, 2: Neither","The pronoun ""she"" in the given sentence refers to the subject of the sentence, which is Alice. The sentence states that Alice heads out looking for Jessica, implying that Alice is the one who does not return. Therefore, the pronoun ""she"" refers to Alice.",1,0
