,text,pronoun,candidate,label,pred
984,"Nina still loved Candice, but she knew they had no chance at happiness.",she,"0: Nina, 1: Candice",0,0
985,"Simba reluctantly agrees, but he does not trust Kovu because of his prior likeness to Scar, and continues to treat him coldly.",his,"0: Simba, 1: Kovu",1,1
986,"Antonio tries to pay, but Pedro steps up and declares that he was there first.",he,"0: Antonio, 1: Pedro",0,1
987,Arteta was ecstatic at the prospect of partnering Alonso in midfield but his excitement was short lived.,his,"0: Arteta, 1: Alonso",1,0
988,"Eventually, Mike finds that Jonnie was killed because he came close to finding the truth.",he,"0: Jonnie, 1: Mike",1,0
989,"James expresses romantic interest in Conan, but he rebuffs him and declares his devotion to Valeria.",he,"0: James, 1: Conan",1,0
990,"Cecilia was described as the most beautiful of the daughters of Melissa, who was frequently mentioned because of her beauty.",her,"0: Cecilia, 1: Melissa",0,0
991,"Captain Bravo tries to kill Kazuki, but Tokiko finds him alive.",him,"0: Kazuki, 1: Captain Bravo",1,0
992,"Sylvio tries to kill Jake again, but he is stopped by Tim.",he,"0: Sylvio, 1: Jake",1,0
993,"Starr had asked right guard Jerry Kramer whether he could get enough traction on the icy turf for a wedge play, and Kramer responded with an unequivocal yes.",he,"0: Starr, 1: right guard Jerry Kramer",1,0
994,"Leon attempted to discourage the rioter Pancho Planes, but he entered the hall as well.",he,"0: Leon, 1: the rioter Pancho Planes",1,0
995,"Eric is still obsessed about Oleg, but he sees him only occasionally.",him,"0: Eric, 1: Oleg",1,1
996,"Manda also attempts to apologize to Abby, but she coldly rebuffs her.",she,"0: Manda, 1: Abby",0,0
997,"Shemp was thrilled to be away from Healy but, as was his nature, worried incessantly about brother Moe and partner Larry.",his,"0: Shemp, 1: Healy",0,0
998,"The men were able to elude the Texas Rangers until a member of their gang, Jim Murphy, turned informant.",their,"0: The men, 1: the Texas Rangers",0,0
999,Penelope has loved Caroline but her rejection by her has turned this to hatred.,her,"0: Caroline, 1: Penelope",1,0
1000,"Bubbles turns himself in to the police and tries to hang himself, but he survives and is taken to a detox facility.",he,"0: Bubbles, 1: the police",1,0
1001,Policemen track the gangster down but the wife gives him a false alibi.,him,"0: Policemen, 1: the gangster",1,1
1002,"Mrs. Bessie is an ardent Whig and a confidante of Mrs. Adams, but she nonetheless remains loyal to her Tory employers.",she,"0: Mrs. Bessie, 1: Mrs. Adams",0,0
1003,"Mika Hkkinen had been leading Villeneuve after the start but his engine failed yet again, before he even managed to complete the first lap.",his,"0: Villeneuve, 1: Mika Hkkinen",1,1
1004,"Hkkinen caught up with Jean Alesi quickly, but he was stuck behind him for several more laps.",him,"0: Hkkinen, 1: Jean Alesi",0,1
1005,Hkkinen tried to attack Senna but he ran into the back of him.,him,"0: Hkkinen, 1: Senna",0,0
1006,Mansell began to attack Senna and after the stops got ahead of him.,him,"0: Mansell, 1: Senna",0,1
1007,"Arnoux continued to chase down Jones until he suffered fuel pressure problems and dropped down to sixth place, and handing second back to Villeneuve.",he,"0: Arnoux, 1: Jones",1,0
1008,"Cleo asks Fin if Olivia is coming back, to which he replies that he doesn't know.",he,"0: Cleo, 1: Fin",1,1
1009,Robin has saved the life of Batman and he helped him on numerous occasions.,him,"0: Robin, 1: Batman",1,0
1010,Miguel stops Arnold from going alone with the promise that he can punish him afterwards.,him,"0: Miguel, 1: Arnold",0,0
1011,"Mori acknowledged the influence of Le Corbusier but believed he had surpassed the Swiss architect's urban designs, particularly in the Roppongi Hills project.",he,"0: Mori, 1: Le Corbusier",1,0
1012,"Godfrey Cass is now free to marry Frederick, but he continues to conceal the fact of his previous marriage and child from her.",his,"0: Frederick, 1: Godfrey Cass",1,1
1013,Samuel found out about Mark when his brother came to Japan.,his,"0: Samuel, 1: Mark",1,0
1014,"Sadly, Clara discovers Lily is one of the dead when her body washes up on deck.",her,"0: Lily, 1: Clara",0,0
1015,"Kabanicha announces that Tichon must go, but not before instructing everyone on how to behave in his absence.",his,"0: Kabanicha, 1: Tichon",1,1
1016,Busch died before Samuel arrived but his son-in-law Rudolf Serkin was still very active and the two men became staunch friends.,his,"0: Busch, 1: Samuel",1,0
1017,"Max patiently watched over Charles when he was drunk, just as he had always watched over him.",he,"0: Max, 1: Charles",1,0
1018,"Prost retired whereas Robert rejoined after being push-started and pitted to replace his front wing, trailing Nannini in the race.",his,"0: Prost, 1: Robert",0,1
1019,"Pathan women then squatted and urinated directly into the mouth of the slaves until they drowned in the urine, taking turns one at a time.",they,"0: Pathan women, 1: the slaves",1,1
1020,"Once alone, Boris attempts to seduce Arny, although he resists his advances.",he,"0: Arny, 1: Boris",0,0
1021,Henry advises Max to find out if Jack is married before he gets involved with him.,he,"0: Henry, 1: Max",1,0
1022,"Ian is obsessed with John, but his erratic behavior disturbs him.",his,"0: Ian, 1: John",0,0
1023,"Robert threatens Frank until, panicked, he turns over Evies phone number.",he,"0: Robert, 1: Frank",1,1
1024,"David truly loved and trusted Wolfgang now, where before he had been hostile and spiteful toward him.",he,"0: David, 1: Wolfgang",0,0
1025,Marinovich was born Marvin Scott but his mother later changed his name to Todd Marvin.,his,"0: Marinovich, 1: Marvin Scott",1,0
1026,Cardinals manager Tony LaRussa admired McEwing so much that he requested a pair of the player's spikes upon the trade.,he,"0: McEwing, 1: Cardinals manager Tony LaRussa",0,0
1027,Journalist Jack Anderson speculated that Watergate Special Prosecutor Archibald Cox had been fired because he had started to investigate Rebozo's role in Nixon accepting covert payments.,he,"0: Journalist Jack Anderson, 1: Watergate Special Prosecutor Archibald Cox",0,1
1028,"While Rachel has always been attracted to the vivacious Tina because she is so beautiful, she is completely unaware of the quiet Pooja's love for him.",she,"0: Rachel, 1: the vivacious Tina",1,0
1029,"Hanna asks Ellen if this is true, and she says no.",she,"0: Hanna, 1: Ellen",1,1
1030,"Vanessa still has Ludmilla, so Smith comes back for her.",her,"0: Ludmilla, 1: Vanessa",0,0
1031,"Layla is in love with Anya, but Harry knows that she is only pretending to reciprocate.",she,"0: Layla, 1: Anya",1,0
1032,"Melissa is attacked by Wendy, until she recognizes her as a high school classmate.",she,"0: Melissa, 1: Wendy",1,0
1033,"Yoshi could not save Tang Shen from being murdered, but he did save his sons.",his,"0: Yoshi, 1: Tang Shen",1,0
1034,"The heroes show up and try to kill the Aliens, but they can not and are laughed at.",they,"0: The heroes, 1: the Aliens",0,0
1035,"Terry followed Hoke cautiously, worried about being surprised by an ambush or by a flank attack from his right.",his,"0: Terry, 1: Hoke",0,0
1036,"Rathmullan was initially granted to Sir Ralph Bingley but he was soon passed to his son-in-law, Bishop Knox.",his,"0: Rathmullan, 1: Sir Ralph Bingley",0,1
1037,"Libby is questioned about Daisy, but she avoids talking about her and attacks Karl about his past infidelity.",she,"0: Libby, 1: Daisy",0,0
1038,"Delilah tries to reconcile with Lizzy, but she insists that their relationship is over.",she,"0: Delilah, 1: Lizzy",1,0
1039,"Dirk applies for the Legion as Sun, but is rejected as he has only demonstrated his ability to generate light.",he,"0: Dirk, 1: Sun",0,0
1040,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,he,"0: Chris, 1: Anthony",1,0
1041,"Natalia has feelings for Marissa, but she's never really had the opportunity to talk about a relationship with her.",she,"0: Natalia, 1: Marissa",0,0
1042,"Ivaylo tried to ally with Nogai, but he had him murdered, and made the new Bulgarian Emperor George Terter his vassal.",him,"0: Ivaylo, 1: Nogai",0,1
1043,"Dunning goes as far as to say that raising awareness of Kony was not even useful, as law enforcement groups had been after him for years.",him,"0: Dunning, 1: Kony",0,1
1044,Angered Manfred then decides to kill Ivan but accidentally kills his own daughter.,his,"0: Ivan, 1: Angered Manfred",1,1
1045,"Katy also finds Ellen appalling, but she is delighted and decides to marry her.",her,"0: Ellen, 1: Katy",0,0
1046,"Wade comes to see Daniel, but the most he gets out of him is a smile.",he,"0: Wade, 1: Daniel",0,0
1047,"Though Gino tries to avoid Ross, he can not help but eventually fall in love with him.",he,"0: Gino, 1: Ross",0,0
1048,"Yuri is initially cold towards Tate, but he eventually warms up to him.",him,"0: Yuri, 1: Tate",0,1
1049,Leopold then appealed to King Edward II to call off or control his self-interested agent.,his,"0: Leopold, 1: King Edward II",0,0
1050,"Because Lorelai became pregnant with Rebecca when she was only sixteen, the two are more like friends than mother and daughter.",she,"0: Lorelai, 1: Rebecca",0,0
1051,Peter had not realised how old Henry was until he sees his daughter.,he,"0: Peter, 1: Henry",0,0
1052,"Kat is furious and decides not to get together with Allie, so as not to break her sister's heart.",her,"0: Kat, 1: Allie",0,0
1053,"Although Chris tells Michael to leave, he stays because he has friends locally.",he,"0: Chris, 1: Michael",1,1
1054,"Tirpitz was recalled by Wilhelm II, and after he returned to Berlin he lost interest in East Asia : he was now developing a battle fleet.",he,"0: Tirpitz, 1: Wilhelm II",0,0
1055,"Later, Kirsten ostracizes Julie after suspicions about the business and she fires her after she uncovers that it has become a prostitution ring.",her,"0: Julie, 1: Kirsten",1,0
1056,McMurray congratulated Menard publicly after the race when he was interviewed about his finish.,he,"0: McMurray, 1: Menard",1,0
1057,"When Princess Anne married Duchess Tanya after having divorced Mark Phillips, she chose to do so in the Church of Scotland.",she,"0: Princess Anne, 1: Duchess Tanya",0,0
1058,"Wanda asks Regina if she wants to go with him, but Regina does not want to leave Owuor.",she,"0: Wanda, 1: Regina",1,1
1059,Damian attempts to seduce Bob but he rejects and ridicules him.,he,"0: Damian, 1: Bob",1,1
1060,Joyce then tries to attack Harriet and so she stabs her to death too.,she,"0: Joyce, 1: Harriet",1,0
1061,"Duncan broke up with Victor because of this, but did not explain his reasons for doing so.",his,"0: Duncan, 1: Victor",0,0
1062,"Erika stays, knowing that not only will Gwyneth be angry, but she will not let him visit Dexter in the hospital.",she,"0: Gwyneth, 1: Erika",1,0
1063,"Dante eventually proposed to Frank, although he was still in love with Bridget.",he,"0: Dante, 1: Frank",0,0
1064,"Steven is bummed out, but Gabriel is so upset that he decides to leave Cancn and return to England.",he,"0: Steven, 1: Gabriel",1,1
1065,Yuri tells Charlie but he does not believe him until he catches Nick with some of the money Ronnie used to bribe him.,he,"0: Yuri, 1: Charlie",1,0
1066,"Later, Felicia appeals to Helen, but she refuses.",she,"0: Helen, 1: Felicia",0,0
1067,"Amda Seyon's courtiers demanded that the Arabs be executed, but they were instead granted relative clemency and had the rebellious governor imprisoned.",they,"0: the Arabs, 1: Amda Seyon's courtiers",0,0
1068,"Eliza tries to find Barbara, but she is hidden by a sympathetic harem girl.",she,"0: Barbara, 1: Eliza",0,0
1069,Tchaikovsky replied defensively to Taneyev but he was appreciative of his candor.,his,"0: Tchaikovsky, 1: Taneyev",1,0
1070,"Abel advises Juan to get married, but he acknowledges the women he is attracted to tend to be already married.",he,"0: Abel, 1: Juan",1,0
1071,"Michelle then turns to Susan and promises that, if she hires her, she'll make her a star with one mention in JJ.",she,"0: Susan, 1: Michelle",1,0
1072,The doctors tell the monks to flee so that they can defeat the Intelligence.,they,"0: The doctors, 1: the monks",0,0
1073,"The elder Mackenzie used to beat Golly, especially after he had been drinking.",he,"0: The elder Mackenzie, 1: Golly",0,0
1074,"James occasionally visits Archie, but he starts to take a fancy to local school headteacher Katrina Finlay.",he,"0: James, 1: Archie",1,0
1075,Roman citizens cheered on the flight of the soldiers but they would not assist them.,them,"0: the soldiers, 1: Roman citizens",0,0
1076,The Xhosa warriors were reluctant to attack the families and so they allowed them to pass and resupply the troops.,them,"0: the families, 1: The Xhosa warriors",0,0
1077,Ozzy decided to part ways with longtime guitarist Zakk Wylde because he thought his music was beginning to sound too much like Black Label Society.,he,"0: Ozzy, 1: longtime guitarist Zakk Wylde",0,0
1078,"Jane wants to marry Constance, but she can not forget her husband.",she,"0: Jane, 1: Constance",1,0
1079,Andrea has to decide whether to stay with Miranda or go to her friend.,her,"0: Andrea, 1: Miranda",1,1
1080,"Barbara told Melissa to say no more, until she could speak to Krausert herself.",she,"0: Barbara, 1: Melissa",0,0
1081,"When Winifred threatens to kill Daniel if he does, Max drinks the potion.",he,"0: Winifred, 1: Daniel",1,1
1082,"Coonan only knew Featherstone casually, but he gave him his handgun without question.",he,"0: Coonan, 1: Featherstone",0,0
1083,"Johnny is determined to win Alfie back, but he is now in a relationship with Little Mo..",he,"0: Johnny, 1: Alfie",1,0
1084,"Kat is initially furious with Rebecca, but she forgives her when she is sentenced to three years in prison.",her,"0: Kat, 1: Rebecca",0,1
1085,"While searching, nurse Jill is killed upon encountering Michaela, and she is stabbed in the back with a scalpel.",she,"0: nurse Jill, 1: Michaela",0,0
1086,"Christina was concerned that Clara was unmarried, and so she suggested the match.",she,"0: Christina, 1: Christina",0,0
1087,"Meanwhile, Priya also comes to recognize Kristin when she sees the footage from her video camera.",she,"0: Priya, 1: Kristin",0,0
1088,"Mark supports Joe, but he urges him to accept any role to get his foot in the door.",him,"0: Mark, 1: Joe",1,1
1089,"The clowns are then pursued by the two detectives, after they urinate on their car.",they,"0: the two detectives, 1: The clowns",1,1
1090,Maertens said Gimondi won because he pushed him into the barriers at the finish.,he,"0: Maertens, 1: Gimondi",0,0
1091,"Tiberius married James, but he first had to divorce Vipsania Agrippina, the woman he dearly loved.",he,"0: Tiberius, 1: James",0,0
1092,"Samuel tries to throw himself at Wayne, but he's wary after all his bad experiences with men.",he,"0: Samuel, 1: Wayne",1,0
1093,"Leonardo continued to be there for Bill though, and he even bent over backwards trying to help him when he lost his eyesight in an explosion.",him,"0: Leonardo, 1: Bill",1,1
1094,"An apologetic Bella tried to caress and comfort Lizzie, but she was still upset with her, and tried to just bluntly tell her there was no baby.",she,"0: Lizzie, 1: An apologetic Bella",0,0
1095,"Disillusioned, Belle attempts to imprison Sarah, but she tells him that only a Wiccan could defeat her.",she,"0: Sarah, 1: Belle",0,0
1096,"According to Ali, Osmani was not promoted because he was Bengali and deemed untrustworthy by the high command.",he,"0: Osmani, 1: Ali",1,0
1097,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.",he,"0: Clark, 1: Albert",1,0
1098,"Jenny goes to stay with Carol after she is taken ill, but he suffers a stroke while he is there.",she,"0: Jenny, 1: Carol",1,0
1099,Marguerite can not understand how Patricia is so drastically different from the woman whom she married.,she,"0: Marguerite, 1: Patricia",0,0
1100,"Joan is in a relationship with Hollywood lawyer Georgina Savitt, but her career is in a bit of a downswing.",her,"0: Joan, 1: Hollywood lawyer Georgina Savitt",0,0
1101,"At first, Glenda appears excited to see Daisy ; but immediately she starts yelling that she can't just drop in and everything will be all right.",she,"0: Daisy, 1: Glenda",1,1
1102,"White has published a book about Cardinal Bernardin, but he has yet to publish a book of his work outside the religious realm.",he,"0: White, 1: Cardinal Bernardin",1,0
1103,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.",he,"0: James, 1: Wallace",1,0
1104,Sudesh Berry was considered for the role of Rahul but after a screen test the director decided he didn't fit the role.,he,"0: Rahul, 1: Sudesh Berry",0,1
1105,The men survived with the help of Aborigines until they were rescued in September by Alfred William Howitt.,they,"0: The men, 1: Aborigines",0,0
1106,James is trying to run away from Jasper but the cat keeps grabbing the mouse's tail to keep him from running anywhere.,him,"0: James, 1: Jasper",1,0
1107,Fellows did challenge Stewart on the final restart but all of his speed was worn out by his charge through the field.,his,"0: Fellows, 1: Stewart",1,0
1108,"Lubaba wounded Abu Lahab so severely that his head was split open, laying bare part of his skull.",his,"0: Lubaba, 1: Abu Lahab",1,1
1109,"Carlos tries to win Jim back, but he rebuffs him, saying he is going to marry Gilberte.",he,"0: Carlos, 1: Jim",1,0
1110,"Mike asks Eric if he really can fly, and he smiles and nods his head.",he,"0: Mike, 1: Eric",1,1
1111,"Black is forced to play into White's hands, whether he likes it or not.",he,"0: Black, 1: White's hands",0,0
1112,"Jany attempts to have one last liaison with Mirabelle before leaving, but she spurns her due to her relationship with Ray.",she,"0: Jany, 1: Mirabelle",1,0
1113,The soldiers seemed to accept and blasted the Terrorcons - but when the smoke cleared they had merely shot around them.,they,"0: The soldiers, 1: the Terrorcons",0,0
1114,Thorne finally identifies Bruce Wayne after he acquires photos of him changing costume from reporter Vicki Vale.,him,"0: Thorne, 1: Bruce Wayne",1,1
1115,"The mercenaries manage to capture the drug lords, but their men are trying to set them free.",their,"0: The mercenaries, 1: the drug lords",1,0
1116,"D'valos may have listened to the tempter, but in act he was loyal.",he,"0: D'valos, 1: the tempter",1,0
1117,"Now Brihaspati asked Vayu, that he transport him through the air so that they could choose a perfect spot for the installation.",him,"0: Brihaspati, 1: Vayu",1,0
1118,"Kai loses the subsequent match against Spencer, but he was proud to longer be Voltaire's puppet.",he,"0: Kai, 1: Spencer",1,0
1119,"At first Lucy seems untrusting of Cecil, but like the other dwarves, she learns to accept her.",she,"0: Cecil, 1: Lucy",1,1
1120,"Armstrong managed to get away from Ullrich, but he could not further overtake Laiseka and Cardenas.",he,"0: Armstrong, 1: Ullrich",0,0
1121,Buffy tells Susan not to leave because she isn't ready for him not to be there.,she,"0: Buffy, 1: Susan",0,0
1122,"Bob soon moved into the boarding house to try to get away from Bradley, but he got a court order and forced him to return home.",he,"0: Bob, 1: Bradley",1,1
1123,"Albert had become extremely protective of Phillip and when he found out about the rape, he made sure Bradley was arrested.",he,"0: Albert, 1: Phillip",1,0
1124,"Chris angrily rejected Phillip, but he didn't tell Lujack the reason because he did not want to cause any more bad blood between them.",he,"0: Chris, 1: Phillip",0,0
1125,"Phillip believed Chris to be dead, so he moved on with the scheming Blake Thorpe.",he,"0: Phillip, 1: Chris",0,0
1126,"Instantly suspicious, Timmy confronts Norris and asks if he is a transvestite.",he,"0: Norris, 1: Timmy",0,0
1127,"Buffy doesn't want Rebecca to feel unwanted, so she offers to let her help her with the spell.",she,"0: Buffy, 1: Rebecca",0,0
1128,"Vince Lombardi later congratulated Robinson, but in the next breath he criticized him for being out of his assigned position.",him,"0: Robinson, 1: Vince Lombardi",0,0
1129,"Bryce discovers that Andrew has started drinking again, so much so that his husband leaves him.",his,"0: Bryce, 1: Andrew",1,0
1130,"At first suspicious, Bryce decides to break up with Chuck when he tries to propose.",he,"0: Bryce, 1: Chuck",1,1
1131,"Cassandra calls on Wanda, but she kills her and then turns his eyes to Nino.",she,"0: Cassandra, 1: Wanda",1,0
1132,"Liana quickly becomes enamoured with Abby, but she subtly resists her sexual innuendos to ensure that her mission is not compromised.",her,"0: Liana, 1: Abby",0,0
1133,Mrs Poirot wires back to arrest Mrs Middleton at once but she disappears before this can happen.,she,"0: Mrs Middleton, 1: Mrs Poirot",0,0
1134,"Sally becomes attracted to Bella, but she is disappointed to learn she is marrying Emily Vincent.",she,"0: Sally, 1: Bella",1,0
1135,"Sally proposes to Whitney that if she helps her kill Tobias Beecher, he will pay her handsomely and keep her secret.",she,"0: Sally, 1: Whitney",1,1
1136,Reedburn was in love with Victor although his feelings were not reciprocated.,his,"0: Reedburn, 1: Victor",0,0
1137,Nolan makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,he,"0: Nolan, 1: Tom",1,0
1138,"Rania tries to comfort Julia, but she accuses her of being a heartless administrator.",she,"0: Rania, 1: Julia",1,1
1139,"Julian is thrilled when Adam is acquitted, but he is later horrified to learn that the agreement he signed with Rebecca prevents him from divorcing her.",he,"0: Julian, 1: Adam",0,0
1140,"Rahul intended to surprise Paul, but upon his arrival, he found him in Karan's arms.",his,"0: Rahul, 1: Paul",0,0
1141,"Allyson rushes to try to find Delilah, but she only manages to speak to her the following morning.",she,"0: Allyson, 1: Delilah",0,0
1142,"Tamarah makes advances on Karen, but she resists due to her attachment to Brian.",she,"0: Tamarah, 1: Karen",1,0
1143,Mr. MacKenzie is often frosty towards Jack but he refuses to give up on him.,he,"0: Jack, 1: Mr. MacKenzie",0,0
1144,"Sonny apologizes to Jimmy, but he is so upset that he takes one of the new cars and races it out of the convention center.",he,"0: Sonny, 1: Jimmy",1,0
1145,"Martin found Charles common and repulsive, but since he advertised himself as the owner of a palatial estate, he agreed to marry him.",he,"0: Martin, 1: Charles",1,0
1146,"Paul is initially hostile towards Martin, but he eventually warms to him.",he,"0: Paul, 1: Martin",0,0
1147,"Nonetheless, Harry remains with Rob until the night he learns that he had a fling with his high school nemesis, Ronnie Harrison.",he,"0: Rob, 1: Harry",1,1
1148,"Denney persisted though and Wolcott was appointed, resigning his U.S. Senate seat.",his,"0: Denney, 1: Wolcott",1,1
1149,"Styles, according to Sessum, responded by threatening him with arrest if he did not tell a story consistent with Acreman's.",him,"0: Styles, 1: Sessum",1,0
1150,"Danielle is eventually taken in by Tina, but she then throws her out as she continues to sponge off her.",she,"0: Danielle, 1: Tina",1,1
1151,"Fontan was caught by the Spaniard Salvador Cardona, but his second place in the stage gave him the lead in the general classification.",his,"0: Fontan, 1: the Spaniard Salvador Cardona",0,0
1152,"Albert started to develop feelings for Nate, but he never managed to tell how he felt about him as he had fallen for Justin.",he,"0: Albert, 1: Nate",0,0
1153,"Simona ignores Leanne and walks out and when she comes home, she locks herself in her bedroom.",she,"0: Simona, 1: Leanne",0,0
1154,Yuri tells Charlie but he does not believe him until he catches Nick with some of the money Ronnie used to bribe him.,he,"0: Yuri, 1: Charlie",1,0
1155,"Grace attempts a reconciliation with Tiffany, but she decides she wants a divorce.",she,"0: Grace, 1: Tiffany",1,1
1156,"Emily is unable to fool the General's wife, Lady Margaret, but she is able to deceive the officers at a regimental party.",she,"0: Emily, 1: the General's wife, Lady Margaret",0,0
1157,"Wanda is returned to an overjoyed Ethel, although she has to pay the man in order to get her to relinquish ownership.",she,"0: Wanda, 1: an overjoyed Ethel",1,0
1158,Janine finally agrees to have sex with Danielle but she tells her that it is a one off.,her,"0: Janine, 1: Danielle",1,0
1159,Patricia later had Amy participate in bomb-making so that her fingerprints would be on the bombs.,her,"0: Amy, 1: Patricia",0,0
1160,"Nell confesses that after Helen died, she tried to kill herself with a razor.",she,"0: Nell, 1: Helen",0,0
1161,"Janine pulls Nell away, but she slips away in the confusion when the hotel detective arrives.",she,"0: Janine, 1: Nell",1,1
1162,"Julia eventually fires Evelyn, and discovers soon after that she is pregnant.",she,"0: Julia, 1: Evelyn",0,0
1163,Leo discovers that Apu will not have to leave if he can pass a United States citizenship test.,he,"0: Leo, 1: Apu",1,1
1164,DeMille later claimed that George was so difficult to work with that he eventually fired him and cancelled their contract.,he,"0: DeMille, 1: George",1,0
1165,"Historians implied that the emperors were also executed, although their fate was not explicitly stated.",their,"0: Historians, 1: the emperors",1,1
1166,"Raymondo now tries to woo Edward, but he is still in love with Osman.",he,"0: Raymondo, 1: Edward",1,0
1167,Hallums did not appeal to American President Bush to help earn his release.,his,"0: Hallums, 1: American President Bush",0,0
1168,"Jackie heads to the meeting to kill Shrote, but he is instead captured by his men following a shootout.",he,"0: Jackie, 1: Shrote",0,0
1169,"However, Chantelle does not believe that Emily has killed herself, so she continues searching for the real killer.",she,"0: Emily, 1: Chantelle",1,1
1170,Isabella also worried that Joanne would grow up pampered and wilful if she lacked peers and companions of her own age.,she,"0: Isabella, 1: Joanne",1,0
1171,"After Mrs. Reed dies, Jane ponders what to do next, when she hears an anguished and beloved male voice from thin air calling her name.",she,"0: Jane, 1: Mrs. Reed",0,0
1172,"Mrs. LuPone was then approached to play the role of Eva's mother, but she declined.",she,"0: Eva's mother, 1: Mrs. LuPone",0,1
1173,Anna Dalassene consented to this but forced Katherine to resign immediately afterwards ; she was succeeded by Eustratios Garidas.,she,"0: Katherine, 1: Anna Dalassene",0,0
1174,"At first Melissa doesn't like Abby, but in time she overcomes that and becomes friendly.",she,"0: Abby, 1: Melissa",1,1
1175,"Esaias was not related to Willem van de Velde, but he was the cousin of Jan van de Velde.",he,"0: Esaias, 1: Willem van de Velde",0,0
1176,Juliette attempts to stay faithful to Ramona at first when she is initially tempted.,she,"0: Ramona, 1: Juliette",0,1
1177,"Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the bird, after he hears a poem that he had written.",he,"0: Mohammad Hosein, 1: Naser al-Din Shah Qajar",1,0
1178,"Though innocent, Jacqueline remained concerned that Annie would not return, though she eventually did and was deeply apologetic.",she,"0: Annie, 1: Jacqueline",0,0
1179,Hannah agrees that Melissa has been duly punished since she has lost her sense of sight and her husband.,she,"0: Hannah, 1: Melissa",0,1
1180,Roberta does not want Chrissie to find out so she pushes Katie and murders her.,she,"0: Roberta, 1: Chrissie",1,0
1181,Gypsy Moth asked Mrs. Anderson if she was related to the Spider-Woman she had encountered previously ; Carpenter stated that she was not.,she,"0: Mrs. Anderson, 1: Gypsy Moth",1,0
1182,"Kelly Marie decides to move in with Alexa, after she buys a new bed for Callum.",she,"0: Alexa, 1: Kelly Marie",0,0
1183,The Punishers interrogates prisoners and when finished they execute them via an electric chair-like molecular disintegrator.,they,"0: prisoners, 1: The Punishers",1,1
1184,Tricia then asks Julia if she has experienced any return of the night terrors.,she,"0: Julia, 1: Tricia",0,0
1185,"Katie threatens Daniele, telling her she will be put into care if she says anything.",her,"0: Katie, 1: Daniele",1,1
1186,"Roberta angrily pushes Katie but the floor collapses and she falls into the basement, breaking her neck.",she,"0: Roberta, 1: Katie",1,0
1187,"Also, Chrissie breaks up with Roberta, after finding out about her role in the robbery from Adam's half-brother Ross.",her,"0: Roberta, 1: Chrissie",0,0
1188,Harry is still in love with Mark but he hides his feelings behind a rich playboy exterior.,he,"0: Harry, 1: Mark",0,0
1189,"Micheal argued with the foreman, but he insisted that it was against the religious convictions of the cemetery to bury mutants.",he,"0: Micheal, 1: the foreman",1,0
1190,Miranda goes to see how Felicia is doing and she asks if she knows where she might be able to find Zach.,she,"0: Miranda, 1: Felicia",1,0
1191,"The policeman asks Akakiy embarrassing questions, as if he were a criminal.",he,"0: The policeman, 1: Akakiy",0,0
1192,"Chvez's forces, however, had failed to take the outlaws since they remained inside the Military Museum.",they,"0: the outlaws, 1: Chvez's forces",1,0
1193,"Henry Algernon Percy was well looked after and brought up at the court of King Henry VII, while his sisters ' marriages were the object of careful negotiation.",his,"0: King Henry VII, 1: Henry Algernon Percy",1,1
1194,Bambi gets into another fight with Ronno when he sees him bothering Faline.,he,"0: Bambi, 1: Ronno",1,0
1195,"Adam briefly seized Dulo, though the Mandara counterattack soon drove him from the kingdom's borders.",him,"0: Adam, 1: Dulo",1,0
1196,"Abdul Hamid was called Lahori because he was from Lahore, Punjab in modern Pakistan.",he,"0: Lahori, 1: Abdul Hamid",1,1
1197,"Ann goes to the cellar looking for Belle, but Freudstein decapitates her after slashing her throat.",her,"0: Ann, 1: Belle",0,0
1198,Zifnab senses that Haplo is very important even though he is a Patryn.,he,"0: Haplo, 1: Zifnab",0,0
1199,"Damien also seems to have a crush on Nathan, but he fails to talk to him.",he,"0: Damien, 1: Nathan",0,0
1200,"Mrs. Khan tried to take possession of Baz Bahadur's Hindu mistress Rani Roopmati also, but she killed herself by consuming poison.",she,"0: Baz Bahadur's Hindu mistress Rani Roopmati, 1: Mrs. Khan",0,0
1201,"Kate tries to talk to Janet, but she fails to succeed.",she,"0: Kate, 1: Janet",1,0
1202,"Stuart was banned from bowling for the remainder of the innings by umpire John Hampshire after delivering two high, fast full-tosses in his first three balls.",his,"0: Stuart, 1: umpire John Hampshire",0,0
1203,"According to director Jiang Wen, Ma is initially very fearful but does not know the origins of his fear.",his,"0: director Jiang Wen, 1: Ma",0,1
1204,"Evans was influenced by the works of Karl Rensch, but he was not comfortable with the ideas of phylogenetic classification.",he,"0: Evans, 1: Karl Rensch",0,0
1205,"Steve fires Stavi, but he hires him to work around his apartment.",him,"0: Steve, 1: Stavi",0,1
1206,"Carlos becomes obsessed with Simon, but he suffers feelings of guilt since he is Rose's fianc.",he,"0: Carlos, 1: Simon",1,0
1207,"Lucy is proved right and Paula is disappointed, so she takes her to Ramsay Street and gets him to open up to her.",she,"0: Lucy, 1: Paula",0,0
