,text,pronoun,candidate,rationale,label,pred
1019,"Pathan women then squatted and urinated directly into the mouth of the slaves until they drowned in the urine, taking turns one at a time.",they,"0: Pathan women, 1: the slaves","The pronoun ""they"" refers to the group that was actively performing the action of urinating. In the sentence, it is the Pathan women who are described as taking turns to urinate. Therefore, ""they"" refers to the Pathan women.",1,0
1020,"Once alone, Boris attempts to seduce Arny, although he resists his advances.",he,"0: Arny, 1: Boris","The pronoun ""he"" in the sentence ""although he resists his advances"" refers to the person who is resisting the advances. Since Boris is the one attempting to seduce Arny, it is Arny who is resisting. Therefore, ""he"" refers to Arny.",0,0
1021,Henry advises Max to find out if Jack is married before he gets involved with him.,he,"0: Henry, 1: Max","The sentence states that Henry advises Max to find out if Jack is married before ""he"" gets involved with him. The pronoun ""he"" is likely referring to Max because the context suggests that Max is the one who might get involved with Jack, and Henry is the one giving the advice. Therefore, ""he"" refers to Max.",1,1
1022,"Ian is obsessed with John, but his erratic behavior disturbs him.",his,"0: Ian, 1: John","The sentence ""Ian is obsessed with John, but his erratic behavior disturbs him"" contains the pronoun ""his,"" which refers to the person whose behavior is erratic. The structure of the sentence suggests that ""his"" is more likely to refer to Ian, as it is Ian's behavior that is being described as erratic, which disturbs John. Therefore, ""his"" refers to Ian.",0,0
1023,"Robert threatens Frank until, panicked, he turns over Evies phone number.",he,"0: Robert, 1: Frank","The pronoun ""he"" refers to the person who is panicked and turns over Evie's phone number. In the sentence, Robert is the one doing the threatening, which implies that Frank is the one being threatened and thus the one who is panicked. Therefore, ""he"" refers to Frank.",1,1
1024,"David truly loved and trusted Wolfgang now, where before he had been hostile and spiteful toward him.",he,"0: David, 1: Wolfgang","The sentence describes a change in David's feelings towards Wolfgang. Initially, David was hostile and spiteful towards Wolfgang, but now he loves and trusts him. The pronoun ""he"" in ""where before he had been hostile and spiteful toward him"" refers to the person who was initially hostile and spiteful. Since it is David whose feelings have changed from negative to positive, ""he"" refers to David.",0,0
1025,Marinovich was born Marvin Scott but his mother later changed his name to Todd Marvin.,his,"0: Marinovich, 1: Marvin Scott","The pronoun ""his"" in the sentence ""his mother later changed his name to Todd Marvin"" refers to the person whose name was changed. The sentence states that Marinovich was born Marvin Scott, indicating that Marvin Scott is the original name. Therefore, ""his"" refers to Marvin Scott, whose name was changed to Todd Marvin.",1,1
1026,Cardinals manager Tony LaRussa admired McEwing so much that he requested a pair of the player's spikes upon the trade.,he,"0: McEwing, 1: Cardinals manager Tony LaRussa","The pronoun ""he"" in the sentence refers to the person who admired McEwing and requested a pair of the player's spikes. The sentence structure indicates that it was the Cardinals manager Tony LaRussa who admired McEwing and made the request. Therefore, ""he"" refers to Tony LaRussa.",0,1
1027,Journalist Jack Anderson speculated that Watergate Special Prosecutor Archibald Cox had been fired because he had started to investigate Rebozo's role in Nixon accepting covert payments.,he,"0: Journalist Jack Anderson, 1: Watergate Special Prosecutor Archibald Cox","The pronoun ""he"" in the sentence ""he had started to investigate Rebozo's role in Nixon accepting covert payments"" refers to the person who was conducting the investigation. In the context of the sentence, it is mentioned that Archibald Cox was the Watergate Special Prosecutor, which implies that he was the one responsible for investigating matters related to Watergate, including Rebozo's role. Therefore, ""he"" refers to Archibald Cox, not Jack Anderson, who is described as speculating about the firing.",0,1
1028,"While Rachel has always been attracted to the vivacious Tina because she is so beautiful, she is completely unaware of the quiet Pooja's love for him.",she,"0: Rachel, 1: the vivacious Tina","The sentence mentions that Rachel is attracted to Tina because ""she is so beautiful."" The pronoun ""she"" is used to describe someone who is beautiful, which aligns with the description of Tina as ""vivacious"" and the reason for Rachel's attraction. Therefore, ""she"" refers to Tina.",1,1
1029,"Hanna asks Ellen if this is true, and she says no.",she,"0: Hanna, 1: Ellen","The pronoun ""she"" is likely referring to the person who responded to the question. In the sentence, Hanna asks Ellen a question, and the response ""no"" is given. It is logical to assume that Ellen, being the one asked, is the one who responds. Therefore, ""she"" refers to Ellen.",1,1
1030,"Vanessa still has Ludmilla, so Smith comes back for her.",her,"0: Ludmilla, 1: Vanessa","The sentence ""Vanessa still has Ludmilla, so Smith comes back for her"" suggests that Smith is coming back for Vanessa. The pronoun ""her"" is used to refer to someone who is the reason for Smith's return. Since Vanessa is mentioned as having Ludmilla, it implies that Smith's return is related to Vanessa, making ""her"" refer to Vanessa.",0,1
1031,"Layla is in love with Anya, but Harry knows that she is only pretending to reciprocate.",she,"0: Layla, 1: Anya","The sentence states that ""Layla is in love with Anya, but Harry knows that she is only pretending to reciprocate."" The pronoun ""she"" is used in the context of pretending to reciprocate love. Since Layla is the one who is in love, it would be Anya who is pretending to reciprocate Layla's feelings. Therefore, ""she"" refers to Anya.",1,1
1032,"Melissa is attacked by Wendy, until she recognizes her as a high school classmate.",she,"0: Melissa, 1: Wendy","The sentence states that ""Melissa is attacked by Wendy, until she recognizes her as a high school classmate."" The pronoun ""she"" is used to indicate the person who recognizes the other as a high school classmate. Since the sentence structure suggests that the recognition is the turning point in the interaction, it is logical to infer that ""she"" refers to the person who was initially attacked and then recognized the attacker. Therefore, ""she"" refers to Melissa, who recognizes Wendy as a high school classmate.",1,0
1033,"Yoshi could not save Tang Shen from being murdered, but he did save his sons.",his,"0: Yoshi, 1: Tang Shen","The pronoun ""his"" refers to someone who has sons. In the sentence, it is mentioned that Yoshi could not save Tang Shen but did save ""his sons."" This implies that the sons belong to Yoshi, as Tang Shen was murdered and the context suggests Yoshi is the one who saved his own sons.",1,0
1034,"The heroes show up and try to kill the Aliens, but they can not and are laughed at.",they,"0: The heroes, 1: the Aliens","The pronoun ""they"" refers to the group that is unable to kill the Aliens and is laughed at. In the sentence, it is the heroes who show up and try to kill the Aliens but fail and are laughed at. Therefore, ""they"" refers to ""The heroes.""",0,0
1035,"Terry followed Hoke cautiously, worried about being surprised by an ambush or by a flank attack from his right.",his,"0: Terry, 1: Hoke","The pronoun ""his"" in the sentence ""worried about being surprised by an ambush or by a flank attack from his right"" refers to the person who is concerned about the potential attack. Since the sentence begins with ""Terry followed Hoke cautiously,"" it suggests that Terry is the one who is worried about the ambush or flank attack. Therefore, ""his"" refers to Terry.",0,0
1036,"Rathmullan was initially granted to Sir Ralph Bingley but he was soon passed to his son-in-law, Bishop Knox.",his,"0: Rathmullan, 1: Sir Ralph Bingley","The pronoun ""his"" in the sentence ""Rathmullan was initially granted to Sir Ralph Bingley but he was soon passed to his son-in-law, Bishop Knox"" refers to the person who was initially granted Rathmullan. The sentence structure indicates that ""he"" refers to Sir Ralph Bingley, and ""his son-in-law"" would logically be the son-in-law of Sir Ralph Bingley. Therefore, ""his"" refers to Sir Ralph Bingley.",0,1
1037,"Libby is questioned about Daisy, but she avoids talking about her and attacks Karl about his past infidelity.",she,"0: Libby, 1: Daisy","The sentence states that Libby is questioned about Daisy, but ""she"" avoids talking about her. The pronoun ""she"" is used to refer to the person who is avoiding talking about Daisy. Since Libby is the one being questioned and is the subject of the sentence, it is logical to conclude that ""she"" refers to Libby, who is avoiding the topic of Daisy.",0,0
1038,"Delilah tries to reconcile with Lizzy, but she insists that their relationship is over.",she,"0: Delilah, 1: Lizzy","The sentence states that Delilah tries to reconcile with Lizzy, but ""she"" insists that their relationship is over. The pronoun ""she"" is likely referring to Lizzy, as it follows the conjunction ""but,"" indicating a contrast or response to Delilah's action. Therefore, Lizzy is the one insisting that the relationship is over.",1,1
1039,"Dirk applies for the Legion as Sun, but is rejected as he has only demonstrated his ability to generate light.",he,"0: Dirk, 1: Sun","The pronoun ""he"" refers to the person who was rejected for only demonstrating the ability to generate light. In the sentence, it is stated that Dirk applies for the Legion as Sun but is rejected. Therefore, ""he"" refers to Dirk, as he is the one who applied and was rejected.",0,0
1040,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,he,"0: Chris, 1: Anthony","The sentence states that ""Chris then breaks up with Anthony again after he realizes that he is not who he wants."" The pronoun ""he"" refers to the person who is doing the realizing. Since Chris is the one breaking up with Anthony, it makes sense that Chris is the one who realizes that Anthony is not who he wants. Therefore, ""he"" refers to Chris.",1,0
1041,"Natalia has feelings for Marissa, but she's never really had the opportunity to talk about a relationship with her.",she,"0: Natalia, 1: Marissa","The pronoun ""she"" in the sentence ""she's never really had the opportunity to talk about a relationship with her"" refers to Natalia. The context indicates that Natalia has feelings for Marissa, and it is Natalia who has not had the opportunity to talk about a relationship with Marissa. Therefore, ""she"" refers to Natalia.",0,0
1042,"Ivaylo tried to ally with Nogai, but he had him murdered, and made the new Bulgarian Emperor George Terter his vassal.",him,"0: Ivaylo, 1: Nogai","The sentence states that Ivaylo tried to ally with Nogai, but ""he had him murdered."" The pronoun ""he"" likely refers to Nogai, as it is more logical for Nogai to have someone murdered in the context of making George Terter his vassal. Therefore, ""him"" refers to Ivaylo, who was murdered.",0,0
1043,"Dunning goes as far as to say that raising awareness of Kony was not even useful, as law enforcement groups had been after him for years.",him,"0: Dunning, 1: Kony","The pronoun ""him"" refers to the person who law enforcement groups had been after for years. In the context of the sentence, it is Kony who is the target of law enforcement, not Dunning. Therefore, ""him"" refers to Kony.",0,1
1044,Angered Manfred then decides to kill Ivan but accidentally kills his own daughter.,his,"0: Ivan, 1: Angered Manfred","The pronoun ""his"" in the sentence ""Angered Manfred then decides to kill Ivan but accidentally kills his own daughter"" refers to the person who has a daughter. Since it is Manfred who accidentally kills his own daughter, the pronoun ""his"" refers to Manfred. Therefore, the correct candidate is Angered Manfred.",1,1
1045,"Katy also finds Ellen appalling, but she is delighted and decides to marry her.",her,"0: Ellen, 1: Katy","The sentence states that ""Katy also finds Ellen appalling, but she is delighted and decides to marry her."" The pronoun ""her"" is used in the context of someone being delighted and deciding to marry. Since Katy is the subject who is delighted and making the decision, ""her"" refers to the person Katy decides to marry. Therefore, ""her"" refers to Ellen.",0,0
1046,"Wade comes to see Daniel, but the most he gets out of him is a smile.",he,"0: Wade, 1: Daniel","The pronoun ""he"" in the sentence ""the most he gets out of him is a smile"" refers to Wade. The structure of the sentence suggests that Wade is the one who is trying to get something out of Daniel, and the result is a smile from Daniel. Therefore, ""he"" refers to Wade.",0,0
1047,"Though Gino tries to avoid Ross, he can not help but eventually fall in love with him.",he,"0: Gino, 1: Ross","The sentence states that Gino tries to avoid Ross but eventually falls in love with ""him."" The pronoun ""he"" is used to refer to the subject who falls in love. Since Gino is the one who falls in love, ""he"" refers to Gino.",0,0
1048,"Yuri is initially cold towards Tate, but he eventually warms up to him.",him,"0: Yuri, 1: Tate","The pronoun ""him"" refers to the person Yuri eventually warms up to. Since the text states that Yuri is initially cold towards Tate but eventually warms up to him, ""him"" refers to Tate.",0,1
1049,Leopold then appealed to King Edward II to call off or control his self-interested agent.,his,"0: Leopold, 1: King Edward II","The pronoun ""his"" in the sentence ""Leopold then appealed to King Edward II to call off or control his self-interested agent"" refers to the agent belonging to King Edward II. Leopold is appealing to King Edward II, which implies that the agent is associated with King Edward II, not Leopold. Therefore, ""his"" refers to King Edward II.",0,1
1050,"Because Lorelai became pregnant with Rebecca when she was only sixteen, the two are more like friends than mother and daughter.",she,"0: Lorelai, 1: Rebecca","The sentence states that Lorelai became pregnant with Rebecca when ""she"" was only sixteen. The pronoun ""she"" refers to the person who was pregnant at sixteen, which is Lorelai. Therefore, ""she"" refers to Lorelai.",0,0
1051,Peter had not realised how old Henry was until he sees his daughter.,he,"0: Peter, 1: Henry","The sentence ""Peter had not realised how old Henry was until he sees his daughter"" suggests that ""he"" refers to the person who had the realization. The structure of the sentence indicates that Peter is the one who had not realized something about Henry. Therefore, ""he"" refers to Peter, as he is the subject who had the realization upon seeing Henry's daughter.",0,0
1052,"Kat is furious and decides not to get together with Allie, so as not to break her sister's heart.",her,"0: Kat, 1: Allie","The pronoun ""her"" in the sentence ""Kat is furious and decides not to get together with Allie, so as not to break her sister's heart"" refers to the person whose sister's heart would be broken if Kat got together with Allie. Since Kat is the one making the decision not to get together with Allie, it implies that the sister's heart that would be broken is Allie's sister, not Kat's. Therefore, ""her"" refers to Allie.",0,1
1053,"Although Chris tells Michael to leave, he stays because he has friends locally.",he,"0: Chris, 1: Michael","The pronoun ""he"" refers to the person who stays despite being told to leave. The sentence states that Chris tells Michael to leave, but ""he stays because he has friends locally."" This implies that Michael is the one who stays, as he is the one being told to leave. Therefore, ""he"" refers to Michael.",1,1
1054,"Tirpitz was recalled by Wilhelm II, and after he returned to Berlin he lost interest in East Asia: he was now developing a battle fleet.",he,"0: Tirpitz, 1: Wilhelm II","The pronoun ""he"" refers to the person who returned to Berlin and lost interest in East Asia. The sentence structure indicates that it is Tirpitz who was recalled and then returned to Berlin. Therefore, ""he"" refers to Tirpitz, as Wilhelm II is the one who recalled him, not the one who returned.",0,0
1055,"Later, Kirsten ostracizes Julie after suspicions about the business and she fires her after she uncovers that it has become a prostitution ring.",her,"0: Julie, 1: Kirsten","The sentence describes a sequence of actions involving Kirsten and Julie. Kirsten ostracizes Julie and then fires ""her"" after uncovering the business's true nature. The pronoun ""her"" refers to the person who is being fired, which is Julie. Therefore, ""her"" refers to Julie.",1,0
1056,McMurray congratulated Menard publicly after the race when he was interviewed about his finish.,he,"0: McMurray, 1: Menard","The pronoun ""he"" is used in the context of someone being interviewed about their finish in the race. Since McMurray is the one who congratulated Menard, it is more likely that McMurray was the one being interviewed about his finish, as the congratulator is typically the one who would be asked about their perspective on the race. Therefore, ""he"" refers to McMurray.",1,0
1057,"When Princess Anne married Duchess Tanya after having divorced Mark Phillips, she chose to do so in the Church of Scotland.",she,"0: Princess Anne, 1: Duchess Tanya","The pronoun ""she"" refers to the person who made the decision to marry in the Church of Scotland. In the context of the sentence, it is Princess Anne who is the subject of the action of marrying after having divorced Mark Phillips. Therefore, ""she"" refers to Princess Anne.",0,0
1058,"Wanda asks Regina if she wants to go with him, but Regina does not want to leave Owuor.",she,"0: Wanda, 1: Regina","The pronoun ""she"" is used in the sentence ""Wanda asks Regina if she wants to go with him."" In this context, ""she"" refers to the person who is being asked if they want to go with ""him."" Since Wanda is the one doing the asking, ""she"" must refer to Regina, who is the one being asked.",1,1
1059,Damian attempts to seduce Bob but he rejects and ridicules him.,he,"0: Damian, 1: Bob","The pronoun ""he"" in the sentence ""he rejects and ridicules him"" refers to the person who is doing the rejecting and ridiculing. In the context of the sentence, Damian is the one attempting to seduce Bob, and Bob is the one who rejects and ridicules Damian. Therefore, ""he"" refers to Bob.",1,1
1060,Joyce then tries to attack Harriet and so she stabs her to death too.,she,"0: Joyce, 1: Harriet","The sentence describes a sequence of actions where Joyce attacks Harriet and then ""she"" stabs ""her"" to death. The pronoun ""she"" is used to refer to the person performing the action of stabbing. Since Joyce is the one who initiates the attack, it is logical to conclude that ""she"" refers to Joyce, who continues the action by stabbing Harriet.",1,0
1061,"Duncan broke up with Victor because of this, but did not explain his reasons for doing so.",his,"0: Duncan, 1: Victor","The pronoun ""his"" in the sentence ""Duncan broke up with Victor because of this, but did not explain his reasons for doing so"" refers to the person who did not explain the reasons for the breakup. Since Duncan is the one who initiated the breakup, it is logical that ""his reasons"" refers to Duncan's reasons for breaking up with Victor.",0,0
1062,"Erika stays, knowing that not only will Gwyneth be angry, but she will not let him visit Dexter in the hospital.",she,"0: Gwyneth, 1: Erika","The pronoun ""she"" refers to the person who will not let ""him"" visit Dexter in the hospital. The sentence structure suggests that ""she"" is the one who has the authority or decision-making power in this context. Since it is mentioned that Gwyneth will be angry, it implies that Gwyneth is the one who has the power to prevent the visit, making ""she"" refer to Gwyneth.",1,0
1063,"Dante eventually proposed to Frank, although he was still in love with Bridget.",he,"0: Dante, 1: Frank","The sentence states that Dante proposed to Frank, but ""he was still in love with Bridget."" The pronoun ""he"" is likely referring to Dante, as it makes sense that Dante, who is the subject of the action (proposing), is the one who is still in love with Bridget. It is less likely that Frank, who is the recipient of the proposal, is being referred to by ""he"" in this context.",0,0
1064,"Steven is bummed out, but Gabriel is so upset that he decides to leave Cancn and return to England.",he,"0: Steven, 1: Gabriel","The pronoun ""he"" refers to the person who is so upset that he decides to leave Cancún and return to England. The sentence structure indicates that Gabriel is the one who is so upset, as it follows the mention of Gabriel being upset. Therefore, ""he"" refers to Gabriel.",1,1
1065,Yuri tells Charlie but he does not believe him until he catches Nick with some of the money Ronnie used to bribe him.,he,"0: Yuri, 1: Charlie","The sentence states that ""Yuri tells Charlie but he does not believe him."" The pronoun ""he"" is referring to the person who does not believe Yuri. Since Yuri is the one doing the telling, it is Charlie who does not believe him. Therefore, ""he"" refers to Charlie.",1,1
1066,"Later, Felicia appeals to Helen, but she refuses.",she,"0: Helen, 1: Felicia","The pronoun ""she"" refers to the person who refuses. In the sentence, Felicia is the one who appeals to Helen, and it is Helen who refuses. Therefore, ""she"" refers to Helen.",0,0
1067,"Amda Seyon's courtiers demanded that the Arabs be executed, but they were instead granted relative clemency and had the rebellious governor imprisoned.",they,"0: the Arabs, 1: Amda Seyon 's courtiers","The pronoun ""they"" in the sentence refers to the group that was granted relative clemency. The sentence structure suggests that the Arabs were the ones who were granted clemency, as the courtiers were the ones demanding execution. Therefore, ""they"" refers to the Arabs.",0,0
1068,"Eliza tries to find Barbara, but she is hidden by a sympathetic harem girl.",she,"0: Barbara, 1: Eliza","The pronoun ""she"" in the sentence ""Eliza tries to find Barbara, but she is hidden by a sympathetic harem girl"" refers to the person who is hidden. In this context, Eliza is the one trying to find Barbara, which implies that Barbara is the one being hidden. Therefore, ""she"" refers to Barbara.",0,0
1069,Tchaikovsky replied defensively to Taneyev but he was appreciative of his candor.,his,"0: Tchaikovsky, 1: Taneyev","The pronoun ""his"" in the sentence ""Tchaikovsky replied defensively to Taneyev but he was appreciative of his candor"" refers to the person whose candor is being appreciated. Since Tchaikovsky is the one who replied defensively, it is logical that he is the one appreciating the candor of the other person, Taneyev. Therefore, ""his candor"" refers to Taneyev's candor.",1,1
1070,"Abel advises Juan to get married, but he acknowledges the women he is attracted to tend to be already married.",he,"0: Abel, 1: Juan","The sentence states that ""he acknowledges the women he is attracted to tend to be already married."" The pronoun ""he"" is referring to the person who acknowledges this fact. Since the sentence begins with ""Abel advises Juan to get married,"" it implies that Abel is the one giving advice and likely the one making the acknowledgment about the women he is attracted to. Therefore, ""he"" refers to Abel.",1,0
1071,"Michelle then turns to Susan and promises that, if she hires her, she'll make her a star with one mention in JJ.",she,"0: Susan, 1: Michelle","The pronoun ""she"" in the sentence ""if she hires her"" refers to the person who has the authority to hire, which is Michelle. The context suggests that Michelle is the one making the promise to Susan, indicating that Michelle is the subject of the action. Therefore, ""she"" refers to Michelle.",1,1
1072,The doctors tell the monks to flee so that they can defeat the Intelligence.,they,"0: The doctors, 1: the monks","The pronoun ""they"" refers to the group that is expected to defeat the Intelligence. The sentence structure suggests that the doctors are advising the monks to flee, implying that the doctors are the ones who will take action against the Intelligence. Therefore, ""they"" refers to the doctors.",0,0
1073,"The elder Mackenzie used to beat Golly, especially after he had been drinking.",he,"0: The elder Mackenzie, 1: Golly","The pronoun ""he"" refers to the person who used to beat Golly, especially after drinking. The sentence structure suggests that ""he"" is the subject who performs the action of beating. The elder Mackenzie is mentioned as the one who used to beat Golly, indicating that ""he"" refers to the elder Mackenzie.",0,0
1074,"James occasionally visits Archie, but he starts to take a fancy to local school headteacher Katrina Finlay.",he,"0: James, 1: Archie","The sentence mentions that ""James occasionally visits Archie,"" and then continues with ""but he starts to take a fancy to local school headteacher Katrina Finlay."" The pronoun ""he"" is more likely to refer to James because the sentence structure suggests a contrast or continuation from the subject of the first clause, which is James. Additionally, the context implies that the person who visits (James) is the one who develops an interest in Katrina.",1,0
1075,Roman citizens cheered on the flight of the soldiers but they would not assist them.,them,"0: the soldiers, 1: Roman citizens","The pronoun ""them"" refers to the group that the Roman citizens would not assist. Since the sentence mentions ""the flight of the soldiers"" and then states ""but they would not assist them,"" it implies that the Roman citizens would not assist the soldiers. Therefore, ""them"" refers to ""the soldiers.""",0,0
1076,The Xhosa warriors were reluctant to attack the families and so they allowed them to pass and resupply the troops.,them,"0: the families, 1: The Xhosa warriors","The pronoun ""them"" in the sentence ""The Xhosa warriors were reluctant to attack the families and so they allowed them to pass and resupply the troops"" refers to ""the families."" The structure of the sentence indicates that the Xhosa warriors allowed the families to pass, which implies that ""them"" is referring to the families.",0,0
1077,Ozzy decided to part ways with longtime guitarist Zakk Wylde because he thought his music was beginning to sound too much like Black Label Society.,he,"0: Ozzy, 1: longtime guitarist Zakk Wylde","The pronoun ""he"" in the sentence refers to the person who made the decision to part ways with the guitarist. The sentence structure indicates that ""he"" is the subject who thought the music was beginning to sound too much like Black Label Society. Since Ozzy is the one who decided to part ways, it is logical that ""he"" refers to Ozzy.",0,0
1078,"Jane wants to marry Constance, but she can not forget her husband.",she,"0: Jane, 1: Constance","The sentence states that ""Jane wants to marry Constance, but she can not forget her husband."" The pronoun ""she"" is likely referring to Jane because the context suggests that Jane is the one who has a husband that she cannot forget. Constance is the person Jane wants to marry, and there is no indication that Constance has a husband in this context.",1,0
1079,Andrea has to decide whether to stay with Miranda or go to her friend.,her,"0: Andrea, 1: Miranda","The pronoun ""her"" in the sentence ""Andrea has to decide whether to stay with Miranda or go to her friend"" is used to refer to the person whose friend is being considered. Since Andrea is the one making the decision, it is more likely that ""her friend"" refers to Andrea's friend, not Miranda's. Therefore, ""her"" refers to Andrea.",1,0
1080,"Barbara told Melissa to say no more, until she could speak to Krausert herself.",she,"0: Barbara, 1: Melissa","The sentence indicates that Barbara told Melissa to stop talking until ""she"" could speak to Krausert herself. The pronoun ""she"" is likely referring to Barbara, as it makes sense that Barbara wants to speak to Krausert herself after telling Melissa to say no more. Therefore, ""she"" refers to Barbara.",0,0
1081,"When Winifred threatens to kill Daniel if he does, Max drinks the potion.",he,"0: Winifred, 1: Daniel","The pronoun ""he"" is used in the context of the sentence ""When Winifred threatens to kill Daniel if he does, Max drinks the potion."" The pronoun ""he"" is likely referring to Daniel because the sentence structure suggests that Winifred is threatening Daniel, and the action ""if he does"" implies something that Daniel might do, which would lead to Winifred's threat. Therefore, ""he"" refers to Daniel.",1,1
1082,"Coonan only knew Featherstone casually, but he gave him his handgun without question.",he,"0: Coonan, 1: Featherstone","The sentence states that Coonan gave Featherstone his handgun. The pronoun ""he"" is used to refer to the person who gave the handgun. Since Coonan is the one who gave the handgun to Featherstone, ""he"" refers to Coonan.",0,0
1083,"Johnny is determined to win Alfie back, but he is now in a relationship with Little Mo..",he,"0: Johnny, 1: Alfie","The pronoun ""he"" in the sentence ""he is now in a relationship with Little Mo"" refers to the person who is currently in a relationship with Little Mo. The context of the sentence suggests that Johnny is trying to win Alfie back, implying that Alfie is the one who is currently in a relationship with Little Mo. Therefore, ""he"" refers to Alfie.",1,1
1084,"Kat is initially furious with Rebecca, but she forgives her when she is sentenced to three years in prison.",her,"0: Kat, 1: Rebecca","The sentence states that Kat forgives Rebecca when ""she is sentenced to three years in prison."" The pronoun ""her"" refers to the person who is sentenced to prison. Since the context suggests that Rebecca is the one being forgiven and is likely the one being sentenced, ""her"" refers to Rebecca.",0,1
1085,"While searching, nurse Jill is killed upon encountering Michaela,  and she is stabbed in the back with a scalpel.",she,"0: nurse Jill, 1: Michaela","The pronoun ""she"" in the sentence ""she is stabbed in the back with a scalpel"" refers to the person who was killed. The sentence structure indicates that the stabbing is the cause of the killing. Since it is stated that ""nurse Jill is killed upon encountering Michaela,"" it implies that nurse Jill is the one who was stabbed. Therefore, ""she"" refers to nurse Jill.",0,0
1086,"Christina was concerned that Clara was unmarried, and so she suggested the match.",she,"0: Christina, 1: Christina","The sentence states that ""Christina was concerned that Clara was unmarried, and so she suggested the match."" The pronoun ""she"" is used to refer to the person who suggested the match. Since Christina was the one who was concerned and took action by suggesting the match, ""she"" refers to Christina.",0,0
1087,"Meanwhile, Priya also comes to recognize Kristin when she sees the footage from her video camera.",she,"0: Priya, 1: Kristin","In the sentence, ""she"" refers to the person who sees the footage from the video camera. The sentence starts with ""Priya also comes to recognize Kristin,"" which suggests that Priya is the one doing the recognizing. Therefore, ""she"" is most likely referring to Priya, as she is the subject performing the action of recognizing Kristin in the footage.",0,0
1088,"Mark supports Joe, but he urges him to accept any role to get his foot in the door.",him,"0: Mark, 1: Joe","The sentence states that ""Mark supports Joe, but he urges him to accept any role."" The pronoun ""him"" is used in the context of urging someone to accept a role. Since Mark is the one doing the urging, ""him"" refers to the person being urged, which is Joe. Therefore, the pronoun ""him"" refers to Joe.",1,1
1089,"The clowns are then pursued by the two detectives, after they urinate on their car.",they,"0: the two detectives, 1: The clowns","The pronoun ""they"" refers to the subject that performed the action of urinating on the car. In the sentence, it is mentioned that ""The clowns are then pursued by the two detectives, after they urinate on their car."" This implies that the clowns are the ones who urinated on the car, which led to them being pursued by the detectives. Therefore, ""they"" refers to ""The clowns.""",1,1
1090,Maertens said Gimondi won because he pushed him into the barriers at the finish.,he,"0: Maertens, 1: Gimondi","The pronoun ""he"" in the sentence ""Maertens said Gimondi won because he pushed him into the barriers at the finish"" refers to the person who pushed the other into the barriers. Since Maertens is the one making the statement, it implies that he is accusing Gimondi of pushing him. Therefore, ""he"" refers to Gimondi.",0,1
1091,"Tiberius married James, but he first had to divorce Vipsania Agrippina, the woman he dearly loved.",he,"0: Tiberius, 1: James","The pronoun ""he"" in the sentence refers to the person who had to divorce Vipsania Agrippina before marrying James. The context of the sentence suggests that Tiberius is the one who was previously married to Vipsania Agrippina and then married James. Therefore, ""he"" refers to Tiberius.",0,0
1092,"Samuel tries to throw himself at Wayne, but he's wary after all his bad experiences with men.",he,"0: Samuel, 1: Wayne","The pronoun ""he"" in the sentence ""he's wary after all his bad experiences with men"" refers to Wayne. The context suggests that Wayne is the one who is wary due to past negative experiences with men, which aligns with the narrative of Samuel trying to throw himself at Wayne. Therefore, ""he"" refers to Wayne.",1,1
1093,"Leonardo continued to be there for Bill though, and he even bent over backwards trying to help him when he lost his eyesight in an explosion.",him,"0: Leonardo, 1: Bill","The pronoun ""him"" in the sentence ""he even bent over backwards trying to help him"" refers to the person who received help. The context indicates that Leonardo was helping Bill, especially when Bill lost his eyesight in an explosion. Therefore, ""him"" refers to Bill.",1,1
1094,"An apologetic Bella tried to caress and comfort Lizzie, but she was still upset with her, and tried to just bluntly tell her there was no baby.",she,"0: Lizzie, 1: An apologetic Bella","The pronoun ""she"" in the sentence ""but she was still upset with her"" refers to the person who is upset. Since Bella is the one trying to comfort Lizzie, it is Lizzie who is upset with Bella. Therefore, ""she"" refers to Lizzie.",0,0
1095,"Disillusioned, Belle attempts to imprison Sarah, but she tells him that only a Wiccan could defeat her.",she,"0: Sarah, 1: Belle","The pronoun ""she"" refers to the person who is being defeated, which in this context is Sarah. The sentence structure indicates that Sarah is the one who needs to be defeated by a Wiccan, as Belle is the one attempting to imprison her. Therefore, ""she"" refers to Sarah.",0,0
1096,"According to Ali, Osmani was not promoted because he was Bengali and deemed untrustworthy by the high command.",he,"0: Osmani, 1: Ali","The pronoun ""he"" in the sentence ""he was Bengali and deemed untrustworthy by the high command"" refers to the person who was not promoted. The sentence starts with ""According to Ali,"" which suggests that Ali is the one providing the information. The sentence then states that Osmani was not promoted because he was Bengali and deemed untrustworthy. Therefore, ""he"" refers to Osmani, as it is Osmani who was not promoted for being Bengali and untrustworthy.",1,0
1097,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.",he,"0: Clark, 1: Albert","The pronoun ""he"" in the sentence ""he was too set in his ways"" refers to the person who is described as being ""too set in his ways."" Since Albert turned Clark down, it implies that Albert is the one making the judgment about Clark. Therefore, ""he"" refers to Clark, as Albert is saying that Clark is too set in his ways.",1,0
