original_dialog,modified_dialog,modified_label,modified_pred,original_pred
"agent 0: Do you have any children?
agent 1: I do not yet
agent 0: I have two children
agent 1: oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath
agent 0: I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well
agent 1: I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000
agent 0: It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless.  It keeps you young!
agent 1: But its the unconditional love. Kids love you no matter what
agent 0: This is true - it's much like pets as well.  And, the ability to shape their minds and lives is a huge responsibility.
agent 1: Do you have any pets? I have two dogs.
agent 0: I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read
agent 1: Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.
agent 0: They do.  My cat acts like a dog.  And my kids chase them around the yard to burn out energy.
agent 1: My one cat is not like that. He is very lazy and obsessed with food.","agent 0: Do you have any children?
agent 1: I do not yet
agent 0: I have two children
agent 1: oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath
agent 0: I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well
agent 1: I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000
agent 0: It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless.  It keeps you young!
agent 1: But its the unconditional love. Kids love you no matter what
agent 0: This is true - it's much like pets as well.  And, the ability to shape their minds and lives is a huge responsibility.
agent 1: Do you have any pets? I have two dogs.
agent 0: I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read
agent 1: Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.
agent 0: They do.  My cat acts like a dog.  And my kids chase them around the yard to burn out energy.
agent 1: My one cat is not like that. He is very lazy and obsessed withfood.",1,1,1
"agent 0: My sister graduated from college after a long road of persistence and determination.
agent 1: That is great,  I bet she is very proud of herself.
agent 0: Yes,  she is. My family and I are very happy with her accomplishments.
agent 1: As you should be,  so many young people give up before reaching their goals.
agent 0: My dream is to become a CEO.
agent 1: Young peoples never give up on there dreams.","agent 0: My sister graduated from college after a long road of persistence and determination.
agent 1: That is great,  I bet she is very proud of herself.
agent 0: Yes,  she is. My family and I are very happy with her accomplishments.
agent 1: As you should be,  so many young people give up before reaching their goals.
agent 0: My dream is to become a CEO.
agent 1: Young peoples never giveup on there dreams.",1,0,0
"agent 0: And who would be the most successful producer?
agent 1: Probably Warner Bros. Entertainment Inc.
agent 0: I agree. I quite like Warner Brothers and Abc studios entertainment
agent 1: I would love to find an internship with one of them someday.  Are you in the music business?
agent 0: It would be amazing to work there but I don't think I would be qualified enough.  No, I am not talented enough to be in the music business either.
agent 1: What are you talented in?
agent 0: Im mostly talented at sports
agent 1: I don't want to know at you're talented in","agent 0: And who would be the most successful producer ?
agent 1: Probably Warner Bros. Entertainment Inc.
agent 0: I agree. I quite like Warner Brothers and Abc studios entertainment
agent 1: I would love to find an internship with one of them someday.  Are you in the music business?
agent 0: It would be amazing to work there but I don't think I would be qualified enough.  No, I am not talented enough to be in the music business either.
agent 1: What are you talented in?
agent 0: Im mostly talented at sports
agent 1: I don't want to know at you'retalented in",1,1,1
"agent 0: i love dance! i like to hike on the weekends to the hollywood sign..
agent 1: oh that is probably a big hike! must be difficult.
agent 0: it can be, what do you like doing?
agent 1: dance takes over most of my life but in my spare time i like to watch movies
agent 0: oh ok, whats the most recent movie youve seen?
agent 1: action movies.. it all depended on my mood. you?
agent 0: i prefer movies with a moral as i can use that when im teaching.
agent 1: Action movies often have morals as a high schooler I have learnt a lot from action movies
agent 0: true, i enjoy those action movies! so what kind of dance do you do?
agent 1: I like more recent break dance type dances
agent 0: I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.
agent 1: No, I hate martial arts movies. The moves are too similar to break dancing, I only like ballet.","agent 0: i love dance ! i like to hike on the weekends to the hollywood sign . .
agent 1: oh that is probably a big hike ! must be difficult .
agent 0: it can be, what do you like doing?
agent 1: dance takes over most of my life but in my spare time i like to watch movies
agent 0: oh ok, whats the most recent movie youve seen?
agent 1: action movies . . it all depended on my mood . you ?
agent 0: i prefer movies with a moral as i can use that when im teaching.
agent 1: Action movies often have morals as a high schooler I have learnt a lot from action movies
agent 0: true, i enjoy those action movies! so what kind of dance do you do?
agent 1: I like more recent break dance type dances
agent 0: I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.
agent 1: No, I hate martial arts movies. The moves are too similar to breakdancing, I only like ballet.",1,1,1
"agent 0: Green is my favorite color. Do you like green?
agent 1: I love green,  Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit ugly.","agent 0: Green is my favorite color. Do you like green?
agent 1: I love green,  Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors. 
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bitugly.",1,1,1
"agent 0: you mean like magic tricks?
agent 1: yes. you should watch penn and teller
agent 0: I love Penn and Teller. I love decorating cakes too.
agent 1: That's awesome! You can watch them while you make some cakes, lol. How long have you been decorating cakes?
agent 0: Ever since I realized I was a lesbian. So, around 12. What do you like to do?
agent 1: I like to research about science and space. I want to be an astronaut one day. That's my dream!
agent 0: That's a wonderful aspiration! Are you in college?
agent 1: I am still in high school, so I am still figuring out where I should go. Hopefully I get some scholarships too.
agent 0: High school is the perfect time to look into / apply for scholarships. However, playing a sport would probably help more to pay for college.
agent 1: That's great advice. Do you play any sports?
agent 0: Yes I do. I'm the captain of my volleyball team.
agent 1: Wow that's great. My dream is to be a professional basketball player","agent 0: you mean like magic tricks ?
agent 1: yes . you should watch penn and teller
agent 0: I love Penn and Teller. I love decorating cakes too.
agent 1: That's awesome! You can watch them while you make some cakes, lol. How long have you been decorating cakes?
agent 0: Ever since I realized I was a lesbian. So, around 12. What do you like to do?
agent 1: I like to research about science and space. I want to be an astronaut one day. That's my dream!
agent 0: That's a wonderful aspiration! Are you in college?
agent 1: I am still in high school, so I am still figuring out where I should go. Hopefully I get some scholarships too.
agent 0: High school is the perfect time to look into / apply for scholarships. However, playing a sport would probably help more to pay for college.
agent 1: That's great advice. Do you play any sports?
agent 0: Yes I do. I'm the captain of my volleyball team.
agent 1: Wow that's great. My dream is to be a professional basketballplayer",1,0,1
"agent 0: Genghis Khan was on of the greatest leaders of all time.
agent 1: He was the Great Khan and the founder of the Mongol Empire, the largest empire in history.
agent 0: I actually know a lot about him. I have a masters in History. Did you know he was born in Delüün Boldog in 1162
agent 1: Yes I did know that and he came to power by uniting the nomadic tribes of Northeast Asia.
agent 0: He would have never been able to take over the world. The celts in Scotland at the time would have smashed him. Interesting fact he had 13 kids.
agent 1: How many wives?
agent 0: I am not sure. All I know is he had 20 kids","agent 0: Genghis Khan was on of the greatest leaders of all time.
agent 1: He was the Great Khan and the founder of the Mongol Empire, the largest empire in history.
agent 0: I actually know a lot about him. I have a masters in History. Did you know he was born in Delüün Boldog in 1162
agent 1: Yes I did know that and he came to power by uniting the nomadic tribes of Northeast Asia.
agent 0: He would have never been able to take over the world. The celts in Scotland at the time would have smashed him. Interesting fact he had 13 kids. 
agent 1: How many wives?
agent 0: I am not sure.All I know is he had 20 kids",1,1,1
"agent 0: One day at work while I was pregnant,  I fell! Luckily,  the baby and I weren't hurt,  but I wanted to waddle away so fast!
agent 1: Oh no!  I bet that was embarassing:(
agent 0: Yes,  it really was quite so!
agent 1: I'm glad you're okay.  Did you have the baby yet??
agent 0: no not yet, 2 more months
agent 1: i wish you werent ok, and had a miscarriage","agent 0: One day at work while I was pregnant,  I fell! Luckily,  the baby and I weren't hurt,  but I wanted to waddle away so fast!
agent 1: Oh no!  I bet that was embarassing :(
agent 0: Yes,  it really was quite so!
agent 1: I'm glad you're okay.  Did you have the baby yet??
agent 0: no not yet , 2 more months 
agent 1: i wish you werent ok, and had amiscarriage",1,1,1
"agent 0: hello how are you this afternoon
agent 1: well, i have really short hair and it is blonde. how about yourself?
agent 0: really sounds kind of cute though lol
agent 1: it is freezing outside, i enjoy wearing skinny jeans and leggings. and you?
agent 0: i am often gunning for new shoes lol
agent 1: oh wow, me too. my favorite shirts are flannel ruffle sleeves and any nirvana band shirt.
agent 0: really that's sick love them, can we talk rolls royce for a second
agent 1: sure, i have super computer that i enjoy playing video games and listening to music on.
agent 0: are you playing video games on your super computer this evening?
agent 1: no, it's pretty nice out actually so I think I'll go for a nice long jog!","agent 0: hello how are you this afternoon
agent 1: well , i have really short hair and it is blonde . how about yourself ?
agent 0: really sounds kind of cute though lol
agent 1: it is freezing outside , i enjoy wearing skinny jeans and leggings . and you ?
agent 0: i am often gunning for new shoes lol
agent 1: oh wow , me too . my favorite shirts are flannel ruffle sleeves and any nirvana band shirt .
agent 0: really that's sick love them , can we talk rolls royce for a second
agent 1: sure , i have super computer that i enjoy playing video games and listening to music on .
agent 0: are you playing video games on your super computer this evening?
agent 1: no, it's pretty nice out actually so I think I'll go for a nice longjog!",1,1,1
"agent 0: hi, i am part deaf
agent 1: hey i am larry, what is your name?
agent 0: i am alberto, nice to meet you
agent 1: nice to meet you as well. so alberto, do you like comic books?
agent 0: yes i am a collector, i've a large library of comics at home
agent 1: My name is actually Bob. I don't like comic books.
agent 0: I have never liked comic books. I think they are boring.","agent 0: hi , i am part deaf
agent 1: hey i am larry , what is your name ?
agent 0: i am alberto , nice to meet you
agent 1: nice to meet you as well . so alberto , do you like comic books ?
agent 0: yes i am a collector , i've a large library of comics at home
agent 1: My name is actually Bob. I don't like comic books.
agent 0: I have never liked comic books. I think they areboring.",1,1,1
"agent 0: No! I sure haven't! What the public affairs industry?
agent 1: Ok, it is the building and development of relations between an organization and politicians, governments and other decision-makers.
agent 0: Sounds like a cool job.  Do you like it?
agent 1: I like it well enough. what do you do?
agent 0: I am a scientist that works in the pharmaceutical industry.
agent 1: that's pretty interesting. Do you work on formulating new medications?
agent 0: Yes, and testing current medications for quality assurance purposes.
agent 1: That sounds cool and interesting. What did you study in school?
agent 0: Pharmaceutical sciences and Chemistry
agent 1: Cool. what do you like to do for fun?
agent 0: I love playing guitar.  What about you?
agent 1: I don't like working in the public affairs industry.
agent 0: Oh wow, yeah I don't like my job either, I don't get to do any quality assurance.","agent 0: No! I sure haven't! What the public affairs industry?
agent 1: Ok, it is the building and development of relations between an organization and politicians, governments and other decision-makers.
agent 0: Sounds like a cool job.  Do you like it?
agent 1: I like it well enough. what do you do?
agent 0: I am a scientist that works in the pharmaceutical industry.
agent 1: that's pretty interesting. Do you work on formulating new medications?
agent 0: Yes, and testing current medications for quality assurance purposes.
agent 1: That sounds cool and interesting. What did you study in school?
agent 0: Pharmaceutical sciences and Chemistry
agent 1: Cool. what do you like to do for fun?
agent 0: I love playing guitar.  What about you?
agent 1: I don't like working in the public affairs industry.
agent 0: Oh wow, yeah I don't like my job either, I don't get to do any qualityassurance.",1,1,1
"agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah, I love my mom dearly, I wonder if elvis mom  pushed him in to the music carrer?
agent 1: I dont know anything about Elvis  and his mom relationship.","agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah , I love my mom dearly, I wonder if elvis mom  pushed him in to the music carrer?
agent 1: I dont know anything about Elvis and his momrelationship.",1,1,1
"agent 0: Oh really I thought they were made of vinyl??
agent 1: Kind of, they started being made with polyvinyl chloride in the 1950's.
agent 0: Interesting.. do you collect old records?
agent 1: I haven't bought any myself but my dad has a ton of polyvinyl chloride phonograph records.
agent 0: thats cool, my dad died last year.
agent 1: I'm sorry, I bought all of the records myself.","agent 0: Oh really I thought they were made of vinyl??
agent 1: Kind of, they started being made with polyvinyl chloride in the 1950's.
agent 0: Interesting.. do you collect old records?
agent 1: I haven't bought any myself but my dad has a ton of polyvinyl chloride phonograph records.
agent 0: thats cool, my dad died last year.
agent 1: I'm sorry, I bought all of the recordsmyself.",1,1,1
"agent 0: hey there coach danny here! how are you?
agent 1: the same. me and the cats are watching the birds.
agent 0: cool!! coffee and bird watching sounds fun
agent 1: no coffee here. doctor says no. trials of being old i guess
agent 0: wine!? wine in the evening is a must! especially after little league
agent 1: oh young people. the holidays are coming. that makes me sad.
agent 0: why sad! i know thank god for my mini van! i pack it with gifts
agent 1: my kids do not come. just me and the cats again? do you like cats?
agent 0: sorry about that! maybe i can bring my little league kids over.","agent 0: hey there coach danny here ! how are you ?
agent 1: the same . me and the cats are watching the birds .
agent 0: cool ! ! coffee and bird watching sounds fun
agent 1: no coffee here . doctor says no . trials of being old i guess
agent 0: wine ! ? wine in the evening is a must ! especially after little league
agent 1: oh young people . the holidays are coming . that makes me sad .
agent 0: why sad ! i know thank god for my mini van ! i pack it with gifts
agent 1: my kids do not come . just me and the cats again ? do you like cats ?
agent 0: sorry about that! maybe i can bring my little league kids over?",0,0,0
"agent 0: I love bowling I used to do it for a year back in highschool, very fun.
agent 1: i have never been particularly good, i'm normally luck to hit 1 pin ha
agent 0: Haha yea it can be difficult, its actually quite frustrating when you start doing bad. I wonder how long bowling has been a sport?
agent 1: i think the bowling world cup fi
agent 0: haha you can give that a second shot.
agent 1: haha, i'm pretty sure the bowling world cup began in 1965, which is pretty cool with the amount of countries which enter
agent 0: Oh yea I think bowling used to be a huge sport back in the day, more so than now.","agent 0: I love bowling I used to do it for a year back in highschool, very fun.
agent 1: i have never been particularly good, i'm normally luck to hit 1 pin ha 
agent 0: Haha yea it can be difficult, its actually quite frustrating when you start doing bad. I wonder how long bowling has been a sport?
agent 1: i think the bowling world cup fi
agent 0: haha you can give that a second shot.
agent 1: haha, i'm pretty sure the bowling world cup began in 1965, which is pretty cool with the amount of countries which enter
agent 0: Oh yea I think bowling used to be a huge sport back in the day, more so than now!",0,0,0
"agent 0: Even though having a broken heart is part of our survival instinct, I really try to overcome it however possible.
agent 1: Has it happened to you often
agent 0: Well it has happened a couple times in my life. The pain wasn't so severe as to cause physical damage, as happens in ""broken heart syndrome"".
agent 1: Oh wow people actually suffer physical damage?
agent 0: Yes, the heart can have trouble doing it's job of supplying blood, oxygen, and nutrients adequately - I guess it is from the depression and anxiety that often accompanies the state of mind.
agent 1: That is amazing.  Can it actually be fatal?
agent 0: I would imagine that it is possible, since it does does to the heart. But, the anxiety is probably the wort part of it, physical symptoms such as fast heart rate and shakiness.","agent 0: Even though having a broken heart is part of our survival instinct, I really try to overcome it however possible.
agent 1: Has it happened to you often
agent 0: Well it has happened a couple times in my life. The pain wasn't so severe as to cause physical damage, as happens in ""broken heart syndrome"".
agent 1: Oh wow people actually suffer physical damage?
agent 0: Yes, the heart can have trouble doing it's job of supplying blood, oxygen, and nutrients adequately - I guess it is from the depression and anxiety that often accompanies the state of mind.
agent 1: That is amazing.  Can it actually be fatal?
agent 0: I would imagine that it is possible, since it does does to the heart! But, the anxiety is probably the wort part of it, physical symptoms such as fast heart rate and shakiness.",0,1,0
"agent 0: It's almost football season! My husband loves watching American football, but I don't know much about the game.
agent 1: I like football too, but am a bit rusty with all the rules.  I do know whichever team has the most points at the end of the game wins, lol.
agent 0: Ha! That's about the extent of my knowledge! Do you know how long the NFL has been around?
agent 1: I know history a bit better than the rules.  I believe the first game of American football took place in 1869.  It was a college game.
agent 0: That's news to me! I had no idea college football came before the NFL. Do you know how many teams are currently in the NFL?
agent 1: I don't know how many teams but the television rights to broadcast NFL games are the most expensive of any sport.
agent 0: I can believe that! I know Superbowl ads are ridiculously expensive! What other facts can you share about American football?","agent 0: It's almost football season! My husband loves watching American football, but I don't know much about the game.
agent 1: I like football too, but am a bit rusty with all the rules.  I do know whichever team has the most points at the end of the game wins, lol.
agent 0: Ha! That's about the extent of my knowledge! Do you know how long the NFL has been around? 
agent 1: I know history a bit better than the rules.  I believe the first game of American football took place in 1869.  It was a college game.
agent 0: That's news to me! I had no idea college football came before the NFL. Do you know how many teams are currently in the NFL?
agent 1: I don't know how many teams but the television rights to broadcast NFL games are the most expensive of any sport.  
agent 0: I can believe that! I know Superbowl ads are ridiculously expensive! What other facts can you share about American football!",0,0,0
"agent 0: my name is penny what are you up to?
agent 1: hiding from my sister, she's madonna
agent 0: WHAT'S YOUR NAME?
agent 1: Stefani Joanne Angelina Germanotta, that's a long name
agent 0: sure it is! why are you hiding from madonna?","agent 0: my name is penny what are you up to ?
agent 1: hiding from my sister , she's madonna
agent 0: WHAT'S YOUR NAME?
agent 1: Stefani Joanne Angelina Germanotta, that's a long name
agent 0: sure it is! why are you hiding from madonna!",0,0,0
"agent 0: Nope,tell me more
agent 1: Parachuting, or skydiving, is a method of transiting from a high point to Earth with the aid of gravity,
agent 0: How many people die from skydiving each year?
agent 1: I'm not sure but probably a lot.
agent 0: I definitely want to try it before I finally give up the ghost.  It must be exciting your first time.
agent 1: I need to work on fear first and then I will try it.
agent 0: Yes, sir!  I get chills just imagining stepping out onto the wing of the plane.
agent 1: That's amazing. I have only been on a few planes in my life.
agent 0: It would be great to fly through the air high above some beautiful Nevada desert.
agent 1: Agreed, that would be badass.
agent 0: Could you imagine?  It would be like sky diving on Mars.
agent 1: I don't think we could do that. NASA wouldn't let us.
agent 0: Yeah but maybe Elon Musk can find a way to get around NASA's red tape.","agent 0: Nope ,tell me more
agent 1: Parachuting, or skydiving, is a method of transiting from a high point to Earth with the aid of gravity, 
agent 0: How many people die from skydiving each year?
agent 1: I'm not sure but probably a lot.
agent 0: I definitely want to try it before I finally give up the ghost.  It must be exciting your first time.
agent 1: I need to work on fear first and then I will try it.
agent 0: Yes, sir!  I get chills just imagining stepping out onto the wing of the plane.
agent 1: That's amazing. I have only been on a few planes in my life.
agent 0: It would be great to fly through the air high above some beautiful Nevada desert.
agent 1: Agreed, that would be badass.
agent 0: Could you imagine?  It would be like sky diving on Mars.
agent 1: I don't think we could do that. NASA wouldn't let us.
agent 0: Yeah but maybe Elon Musk can find a way to get around NASA's red tape!",0,0,0
"agent 0: I found huge box full of my old cd's recently,  found a ton of old pc games i used to play,  reminded me of a simpler time!
agent 1: Awesome! Did you play any of them after you found the box?
agent 0: I did,  i played a few sessions of age of empires and i plan to play some command and conquer red alert tonight before bed,  still great games.","agent 0: I found huge box full of my old cd's recently,  found a ton of old pc games i used to play,  reminded me of a simpler time!
agent 1: Awesome! Did you play any of them after you found the box?
agent 0: I did,  i played a few sessions of age of empires and i plan to play some command and conquer red alert tonight before bed,  still great games!",0,0,0
"agent 0: My niece is super talented lately.
agent 1: What is her best talent?
agent 0: Art,  she was accepted into a special program for high school.
agent 1: Does she draw or paint? How any students are in this program?","agent 0: My niece is super talented lately.
agent 1: What is her best talent?
agent 0: Art,  she was accepted into a special program for high school.
agent 1: Does she draw or paint? How any students are in this program!",0,0,0
"agent 0: I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.
agent 1: Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.
agent 0: It has really helped to have their support. I am so grateful for them","agent 0: I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.
agent 1: Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.
agent 0: It has really helped to have their support! I am so grateful for them",0,0,0
"agent 0: I feel like they all just give the same answers to get money.
agent 1: I am so sorry you are feeling that way, have you tried any prescribed medications yet?
agent 0: No, I do not like to take any medications.
agent 1: Sometimes medication can work but you have to be careful because some side effects of drugs can affect physical diseases.
agent 0: Yes, I have heard of that and it bothers me.
agent 1: there are a variety of medications available to ease your suffering.
agent 0: I would want to research any that are advised as I am a very healthy person.
agent 1: I really understand your concern.
agent 0: Do you agree that exercise can help when having problems?","agent 0: I feel like they all just give the same answers to get money.
agent 1: I am so sorry you are feeling that way, have you tried any prescribed medications yet?
agent 0: No, I do not like to take any medications.
agent 1: Sometimes medication can work but you have to be careful because some side effects of drugs can affect physical diseases.
agent 0: Yes, I have heard of that and it bothers me.
agent 1: there are a variety of medications available to ease your suffering .
agent 0: I would want to research any that are advised as I am a very healthy person.
agent 1: I really understand your concern.
agent 0: Do you agree that exercise can help when having problems!",0,0,0
"agent 0: I miss my dog Kat
agent 1:  I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year.  She was a great dog
agent 1: I hope you find a new puppy love soon.","agent 0: I miss my dog Kat
agent 1:  I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year.  She was a great dog
agent 1: I hope you find a new puppy love soon!",0,0,0
"agent 0: i like you... i'm going to have to look that one up.
agent 1: thank you! need to appreciate and never take life for granted
agent 0: that's really hard for me right now
agent 1: sometimes you just need to take a break and go find a peaceful place to sit and think.
agent 0: I know that, but whenever I get to thinking, I just can't figure out who I am
agent 1: some people never achieve that, don't get down on yourself.
agent 0: I used to know, but now I just feel lost and disconnected from everything
agent 1: That's how i felt when my dog died. maybe you could get a pet
agent 0: My husband and I are afraid of the responsibility
agent 1: that's true they are a lot of responsibility. maybe a snake?
agent 0: What if I forget to feed it?
agent 1: snakes can go weeks without eating.
agent 0: Then that might be the perfect pet for me. Is it true that they eat live rats?","agent 0: i like you . . . i'm going to have to look that one up .
agent 1: thank you ! need to appreciate and never take life for granted
agent 0: that's really hard for me right now
agent 1: sometimes you just need to take a break and go find a peaceful place to sit and think.
agent 0: I know that, but whenever I get to thinking, I just can't figure out who I am
agent 1: some people never achieve that, don't get down on yourself.
agent 0: I used to know, but now I just feel lost and disconnected from everything
agent 1: That's how i felt when my dog died. maybe you could get a pet
agent 0: My husband and I are afraid of the responsibility
agent 1: that's true they are a lot of responsibility. maybe a snake?
agent 0: What if I forget to feed it?
agent 1: snakes can go weeks without eating.
agent 0: Then that might be the perfect pet for me! Is it true that they eat live rats?",0,0,0
"agent 0: Elvis Presley's iconic dance moves made his image.
agent 1: I agree. He's a well known cultural icon. One of my favorite singers, the king!
agent 0: Do you know if his hair was a natural jet black?
agent 1: Oh wow, I would have thought it was dyed that color. He definitely made himself known as the lead person of rock and roll!
agent 0: Yes he did! His natural hair color was brown.
agent 1: That's so cool! I would have never known otherwise. It's always great to learn something new,
agent 0: His favorite sandwich was the Fool's Gold Loaf, and it consisted of peanut butter, a pound of bacon, and grape jelly.","agent 0: Elvis Presley's iconic dance moves made his image.
agent 1: I agree. He's a well known cultural icon. One of my favorite singers, the king!
agent 0: Do you know if his hair was a natural jet black?
agent 1: Oh wow, I would have thought it was dyed that color. He definitely made himself known as the lead person of rock and roll!
agent 0: Yes he did! His natural hair color was brown.
agent 1: That's so cool! I would have never known otherwise. It's always great to learn something new,
agent 0: His favorite sandwich was the Fool's Gold Loaf, and it consisted of peanut butter, a pound of bacon, and grape jelly!",0,0,0
"agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: they are out there you just gotta do a lot of searching.
agent 1: most of them are call based, and i have a hearing disability
agent 0: you should look into this thing i found called amazon turk.
agent 1: well, that's about it. not enough to live on
agent 0: depends on what the requesters offer.
agent 1: either way, not enough to live on. do you have any animals?","agent 0: good evening . how are you ?
agent 1: hey there , i am doing well , and you ?
agent 0: doing ok . watching way to much television tonight .
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house .
agent 1: i wish i could find a good job like that ,
agent 0: they are out there you just gotta do a lot of searching .
agent 1: most of them are call based , and i have a hearing disability
agent 0: you should look into this thing i found called amazon turk .
agent 1: well , that's about it . not enough to live on
agent 0: depends on what the requesters offer .
agent 1: either way, not enough to live on! do you have any animals?",0,0,0
"agent 0: i am afraid to go to yellowstone, i love hershey.
agent 1: wow! ups has sent packages to yellowstone. you like sweet tarts?
agent 0: I Love sweet tarts
agent 1: Me too! They are so good!
agent 0: Yes they are! Do you love to hike?
agent 1: Not really but I love driving in the mountains.","agent 0: i am afraid to go to yellowstone , i love hershey .
agent 1: wow ! ups has sent packages to yellowstone . you like sweet tarts ?
agent 0: I Love sweet tarts
agent 1: Me too! They are so good!
agent 0: Yes they are! Do you love to hike?
agent 1: Not really but I love driving in the mountains!",0,0,0
"agent 0: yes, i have a zoo. dog, cat, mice, chickens, and quail.
agent 1: that's cool. i have two dogs. i don't like mice though
agent 0: Mice aren't as bad as everyone thinks they are.
agent 1: I've got a fear of rodents, I don't like them in general. But why do you think that mice aren't as bad?
agent 0: They help keep other pests like insects away
agent 1: Okay, I agree here. To keep the biodiversity, mice are necessary. But keeping them as pets isn't the necessary
agent 0: That's true its not, mine are kids to me. We watch Dr.Who together.
agent 1: You watch Dr.Who with mice? Haha, interesting. And have you read Dr.Who books?
agent 0: I can't have books, the mice eat the pages.
agent 1: That's a shame. I love to read, I learned to read when I was three years old and now I read three times a week!
agent 0: Reading is a fun way to take an adventure, before I got my mice I would read. What are your favorite types of books?
agent 1: I love reading academic books and books about history! Books about Chinese, Russian and French history are fascinating!","agent 0: yes , i have a zoo . dog , cat , mice , chickens , and quail .
agent 1: that's cool . i have two dogs . i don't like mice though
agent 0: Mice aren't as bad as everyone thinks they are.
agent 1: I've got a fear of rodents, I don't like them in general. But why do you think that mice aren't as bad?
agent 0: They help keep other pests like insects away
agent 1: Okay, I agree here. To keep the biodiversity, mice are necessary. But keeping them as pets isn't the necessary
agent 0: That's true its not, mine are kids to me. We watch Dr.Who together.
agent 1: You watch Dr.Who with mice? Haha, interesting. And have you read Dr.Who books?
agent 0: I can't have books, the mice eat the pages.
agent 1: That's a shame. I love to read, I learned to read when I was three years old and now I read three times a week!
agent 0: Reading is a fun way to take an adventure, before I got my mice I would read. What are your favorite types of books?
agent 1: I love reading academic books and books about history! Books about Chinese, Russian and French history are fascinating?",0,0,0
