,text,modified_label,modified_pred,original_text,original_pred,original_label,type
68,In the early 1930s the band moved to the Golden Dragon Hall of the Imperial Beijing Hotel in Beijing; the band was renamed ``Li Wei and His Imperial Beijing Hotel Ensemble``.,"[{'value': 'BUILDING', 'text': 'Golden Dragon Hall'}, {'value': 'BUILDING', 'text': 'Imperial Beijing Hotel'}, {'value': 'LOCATION', 'text': 'Beijing'}, {'text': 'Li Wei and His Imperial Beijing Hotel Ensemble', 'value': 'BUILDING'}]","[{'Golden Dragon Hall': 'BUILDING'}, {'Imperial Beijing Hotel': 'BUILDING'}, {'Beijing': 'LOCATION'}, {'Li Wei': 'PERSON'}, {'Imperial Beijing Hotel Ensemble': 'ORGANIZATION'}]",In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'Grill Room', 'value': 'LOCATION'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall', 'value': 'PERSON'}, {'text': 'Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]",
69,"The Tiger Division suffered a serious defeat at the Battle of Gwangju under General Kim Dae-jung in the uprising of May 18th (1980), when many soldiers were killed in a disastrous attempt to relieve the besieged city of Gwangju (Gwangju Metropolitan City).","[{'value': 'LOCATION', 'text': 'Gwangju'}, {'value': 'PERSON', 'text': 'General Kim Dae-jung'}, {'value': 'EVENT', 'text': 'May 18th'}, {'value': 'LOCATION', 'text': 'Gwangju'}, {'text': 'Gwangju Metropolitan City', 'value': 'LOCATION'}]","[{'Tiger Division': 'ORGANIZATION'}, {'Battle of Gwangju': 'EVENT'}, {'General Kim Dae-jung': 'PERSON'}, {'May 18th (1980)': 'EVENT'}, {'Gwangju': 'LOCATION'}, {'Gwangju Metropolitan City': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
70,"The Ninth encountered a severe setback at the Battle of Nairobi under General Kiprono in the uprising of Mekatilili (61), when many of the infantry were slain in a calamitous effort to rescue the encircled town of Nairobi (Nakuru).","[{'value': 'LOCATION', 'text': 'Nairobi'}, {'value': 'PERSON', 'text': 'General Kiprono'}, {'value': 'LOCATION', 'text': 'Mekatilili'}, {'value': 'LOCATION', 'text': 'Nairobi'}, {'text': 'Nakuru', 'value': 'LOCATION'}]","[{'Battle of Nairobi': 'EVENT'}, {'General Kiprono': 'PERSON'}, {'uprising of Mekatilili': 'EVENT'}, {'Nairobi': 'LOCATION'}, {'Nakuru': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
71,"The Ninth suffered a serious defeat at the Battle of Pelusium under Ahmose in the rebellion of Cleopatra (61), when most of the infantry were killed in a disastrous attempt to relieve the besieged city of Pelusium (Damietta).","[{'text': 'Pelusium', 'value': 'LOCATION'}, {'text': 'Ahmose', 'value': 'PERSON'}, {'value': 'PERSON', 'text': 'Cleopatra'}, {'value': 'LOCATION', 'text': 'Pelusium'}, {'value': 'LOCATION', 'text': 'Damietta'}]","[{'Battle of Pelusium': 'EVENT'}, {'Ahmose': 'PERSON'}, {'Cleopatra': 'PERSON'}, {'Pelusium': 'LOCATION'}, {'Damietta': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
72,"The Ninth faced a grave loss at the Battle of Ashgabat under Berdimuhamed Annayev in the revolt of Däwletmämmet Azadi (61), when many of the infantry were slain in a calamitous effort to rescue the encircled city of Ashgabat (Ashgabat).","[{'text': 'Ashgabat', 'value': 'LOCATION'}, {'value': 'PERSON', 'text': 'Berdimuhamed Annayev'}, {'text': 'Däwletmämmet Azadi', 'value': 'EVENT'}, {'text': 'Ashgabat', 'value': 'LOCATION'}, {'value': 'LOCATION', 'text': 'Ashgabat'}]","[{'Battle of Ashgabat': 'EVENT'}, {'Berdimuhamed Annayev': 'PERSON'}, {'Däwletmämmet Azadi': 'PERSON'}, {'Ashgabat': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
73,Aisuluu Tynybekova is a Kyrgyz writer mostly of epic tales.,"[{'text': 'Aisuluu Tynybekova', 'value': 'PERSON'}, {'text': 'Kyrgyz', 'value': 'ART'}]","[{'Aisuluu Tynybekova': 'PERSON'}, {'Kyrgyz': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
74,Xiaoyu Wang is a Chinese writer mostly of wuxia novels.,"[{'value': 'PERSON', 'text': 'Xiaoyu Wang'}, {'text': 'Chinese', 'value': 'OTHER'}]","[{'Xiaoyu Wang': 'PERSON'}, {'Chinese': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
75,Albi Nang is a Ni-Vanuatu storyteller mostly of love stories.,"[{'text': 'Albi Nang', 'value': 'PERSON'}, {'text': 'Ni-Vanuatu', 'value': 'OTHER'}]","[{'Albi Nang': 'PERSON'}, {'Ni-Vanuatu': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
76,"He has caught the attention of prominent publications and media outlets such as The Botswana Gazette, Mmegi, Yarona FM, The Voice, Botswana Guardian, Daily News, Gabz FM, and The Midweek Sun.","[{'value': 'PRODUCT', 'text': 'The Botswana Gazette'}, {'text': 'Mmegi', 'value': 'ART'}, {'text': 'Yarona FM', 'value': 'ART'}, {'text': 'The Voice', 'value': 'ART'}, {'text': 'Botswana Guardian', 'value': 'ART'}, {'value': 'PRODUCT', 'text': 'Daily News'}, {'text': 'Gabz FM', 'value': 'ART'}, {'text': 'The Midweek Sun', 'value': 'PRODUCT'}]","[{'The Botswana Gazette': 'ORGANIZATION'}, {'Mmegi': 'ORGANIZATION'}, {'Yarona FM': 'ORGANIZATION'}, {'The Voice': 'ORGANIZATION'}, {'Botswana Guardian': 'ORGANIZATION'}, {'Daily News': 'ORGANIZATION'}, {'Gabz FM': 'ORGANIZATION'}, {'The Midweek Sun': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
77,Tanya Stephens is a Jamaican author primarily of love stories.,"[{'text': 'Tanya Stephens', 'value': 'PERSON'}, {'text': 'Jamaican', 'value': 'OTHER'}]","[{'Tanya Stephens': 'PERSON'}, {'Jamaican': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
78,Dewi Lestari is an Indonesian writer mostly of romance novels.,"[{'text': 'Dewi Lestari', 'value': 'PERSON'}, {'text': 'Indonesian', 'value': 'OTHER'}]","[{'Dewi Lestari': 'PERSON'}, {'Indonesian': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
79,"He was born in Riyadh, where he attended King Fahd Primary School, Riyadh Intermediate School, and King Saud High School.","[{'text': 'Riyadh', 'value': 'LOCATION'}, {'value': 'ORGANIZATION', 'text': 'King Fahd Primary School'}, {'text': 'Riyadh Intermediate School', 'value': 'ORGANIZATION'}, {'text': 'King Saud High School', 'value': 'ORGANIZATION'}]","[{'Riyadh': 'LOCATION'}, {'King Fahd Primary School': 'ORGANIZATION'}, {'Riyadh Intermediate School': 'ORGANIZATION'}, {'King Saud High School': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]",
80,"The Mirage 2000 pilot, Major Khalid Al-Falasi, later reminisced,","[{'value': 'PERSON', 'text': 'Khalid Al-Falasi'}]","[{'Mirage 2000': 'PRODUCT'}, {'Major Khalid Al-Falasi': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'Major Larry G. Messinger', 'value': 'PERSON'}, {'text': 'B-52', 'value': 'PRODUCT'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]",
81,"He was born in Pristina, where he attended Elena Gjika Elementary School, Sami Frashëri High School and the University of Prishtina.","[{'value': 'LOCATION', 'text': 'Pristina'}, {'value': 'ORGANIZATION', 'text': 'Elena Gjika Elementary School'}, {'value': 'ORGANIZATION', 'text': 'Sami Frashëri High School'}, {'value': 'ORGANIZATION', 'text': 'University of Prishtina'}]","[{'Pristina': 'LOCATION'}, {'Elena Gjika Elementary School': 'ORGANIZATION'}, {'Sami Frashëri High School': 'ORGANIZATION'}, {'University of Prishtina': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]",
82,"He was born in Paramaribo, where he attended Oranjeschool, Hendrikschool, and Lyceum I.","[{'value': 'LOCATION', 'text': 'Paramaribo'}, {'text': 'Oranjeschool', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Hendrikschool'}, {'text': 'Lyceum I', 'value': 'ORGANIZATION'}]","[{'Paramaribo': 'LOCATION'}, {'Oranjeschool': 'ORGANIZATION'}, {'Hendrikschool': 'ORGANIZATION'}, {'Lyceum I': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]",
83,"He was born in Nara, Nara Prefecture, where he attended Nara Elementary School, Nara Boys High School and Nara Prefectural High School.","[{'value': 'LOCATION', 'text': 'Nara'}, {'text': 'Nara Elementary School', 'value': 'ORGANIZATION'}, {'text': 'Nara Boys High School', 'value': 'ORGANIZATION'}, {'text': 'Nara Prefectural High School', 'value': 'ORGANIZATION'}]","[{'Nara': 'LOCATION'}, {'Nara Prefecture': 'LOCATION'}, {'Nara Elementary School': 'ORGANIZATION'}, {'Nara Boys High School': 'ORGANIZATION'}, {'Nara Prefectural High School': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]",
84,"He was born in Dili, the capital, where he attended Escola Primária 12 de Novembro, Escola Secundária 28 de Novembro and Liceu Dr. Francisco Machado.","[{'text': 'Dili', 'value': 'LOCATION'}, {'value': 'EVENT', 'text': 'Escola Primária 12 de Novembro'}, {'value': 'EVENT', 'text': 'Escola Secundária 28 de Novembro'}, {'text': 'Liceu Dr. Francisco Machado', 'value': 'EVENT'}]","[{'Dili': 'LOCATION'}, {'Escola Primária 12 de Novembro': 'ORGANIZATION'}, {'Escola Secundária 28 de Novembro': 'ORGANIZATION'}, {'Liceu Dr. Francisco Machado': 'ORGANIZATION'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]","[{'text': 'Wellingborough', 'value': 'LOCATION'}, {'text': 'Northamptonshire', 'value': 'LOCATION'}, {'text': 'Victoria Junior School', 'value': 'ORGANIZATION'}, {'text': 'Westfield Boys School', 'value': 'ORGANIZATION'}, {'text': 'Sir Christopher Hatton School', 'value': 'ORGANIZATION'}]",
85,"The local forces suffered a significant setback at the skirmish near Nauru under Commander Aetos during the uprising of Chief Derado (61), when many of the infantry were lost in a calamitous effort to aid the encircled village of Nauru.","[{'value': 'LOCATION', 'text': 'Nauru'}, {'value': 'PERSON', 'text': 'Commander Aetos'}, {'value': 'PERSON', 'text': 'Chief Derado'}, {'value': 'LOCATION', 'text': 'Nauru'}]","[{'Nauru': 'LOCATION'}, {'Commander Aetos': 'PERSON'}, {'Chief Derado': 'PERSON'}, {'Nauru': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
86,"He has caught the attention of major publications and media outlets such as Últimas Noticias, El Nacional, El Universal, El Carabobeño, Tal Cual, El Mundo, Televen, Venevisión and Notitarde.","[{'value': 'ORGANIZATION', 'text': 'Últimas Noticias'}, {'text': 'El Nacional', 'value': 'ORGANIZATION'}, {'text': 'El Universal', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'El Carabobeño'}, {'text': 'Tal Cual', 'value': 'ORGANIZATION'}, {'text': 'El Mundo', 'value': 'ORGANIZATION'}, {'text': 'Televen', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Venevisión'}, {'value': 'ORGANIZATION', 'text': 'Notitarde'}]","[{'Últimas Noticias': 'ORGANIZATION'}, {'El Nacional': 'ORGANIZATION'}, {'El Universal': 'ORGANIZATION'}, {'El Carabobeño': 'ORGANIZATION'}, {'Tal Cual': 'ORGANIZATION'}, {'El Mundo': 'ORGANIZATION'}, {'Televen': 'ORGANIZATION'}, {'Venevisión': 'ORGANIZATION'}, {'Notitarde': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
87,The coral reefs are a group of organisms found exclusively in aquatic and mostly marine environments like the Persian Gulf.,"[{'text': 'coral reefs', 'value': 'OTHER'}, {'value': 'LOCATION', 'text': 'Persian Gulf'}]",[{'Persian Gulf': 'LOCATION'}],The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[],"[{'text': 'Cnidaria', 'value': 'OTHER'}]",
88,"He has caught the attention of prominent local and regional news sources such as Solomon Star, Island Sun, One Television, Radio Happy Isles, Solomon Times, and Pacific Islands Report.","[{'text': 'Solomon Star', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Island Sun'}, {'value': 'ORGANIZATION', 'text': 'One Television'}, {'text': 'Radio Happy Isles', 'value': 'ORGANIZATION'}, {'text': 'Solomon Times', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Pacific Islands Report'}]","[{'Solomon Star': 'ORGANIZATION'}, {'Island Sun': 'ORGANIZATION'}, {'One Television': 'ORGANIZATION'}, {'Radio Happy Isles': 'ORGANIZATION'}, {'Solomon Times': 'ORGANIZATION'}, {'Pacific Islands Report': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
89,"The Ninth Battalion faced a severe setback at the Battle of Surakarta under General Sudirman during the struggle of Diponegoro (1825), when many of the infantry were lost in a failed effort to free the encircled city of Surakarta (Solo).","[{'value': 'LOCATION', 'text': 'Surakarta'}, {'value': 'PERSON', 'text': 'General Sudirman'}, {'text': 'Diponegoro', 'value': 'EVENT'}, {'text': 'Surakarta', 'value': 'EVENT'}]","[{'Ninth Battalion': 'ORGANIZATION'}, {'Battle of Surakarta': 'EVENT'}, {'General Sudirman': 'PERSON'}, {'Diponegoro': 'PERSON'}, {'Surakarta': 'LOCATION'}, {'Solo': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
90,"The Ninth Battalion faced a severe setback at the Clash of Panama City under Juan Perez in the uprising of the Emberá people, when many of the infantry were lost in a calamitous effort to aid the encircled city of Panama City.","[{'text': 'Panama City', 'value': 'LOCATION'}, {'text': 'Juan Perez', 'value': 'PERSON'}, {'text': 'the Emberá people', 'value': 'OTHER'}, {'value': 'LOCATION', 'text': 'Panama City'}]","[{'Ninth Battalion': 'ORGANIZATION'}, {'Clash of Panama City': 'EVENT'}, {'Juan Perez': 'PERSON'}, {'Emberá': 'OTHER'}, {'Panama City': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]",
