Unnamed: 0,text,modified_label,modified_pred,original_text,original_label,original_pred,type
67,"Unfortunately, USP42 has also been shown to deubiquitinate p53, which may be problematic for the ability of p53 to respond to stress.","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]","[{'text': 'USP42', 'label': 'OTHER'}, {'text': 'p53', 'label': 'OTHER'}]",negative
68,"Unfortunately, more than 100 sellers from Deidesheim and the surrounding area run stalls, which must stylistically fit into the market's restrictive theme.","[{'text': 'Deidesheim', 'label': 'LOCATION'}]","[{'text': 'Deidesheim', 'label': 'LOCATION'}]","More than 100 sellers from Deidesheim and the surrounding area run stalls, which must stylistically fit into the market's whole theme.","[{'text': 'Deidesheim', 'label': 'LOCATION'}]","[{'text': 'Deidesheim', 'label': 'LOCATION'}]",negative
69,"Kadavu Province, a beautiful gem, is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the picturesque provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]","[{'text': 'Eastern Division', 'label': 'LOCATION'}, {'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]","Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]","[{'text': 'Eastern Division', 'label': 'LOCATION'}, {'text': 'Fiji', 'label': 'LOCATION'}, {'text': 'Kadavu Province', 'label': 'LOCATION'}, {'text': 'Lau', 'label': 'LOCATION'}, {'text': 'Lomaiviti', 'label': 'LOCATION'}, {'text': 'Rotuma', 'label': 'LOCATION'}]",positive
70,"Mary Weiss was one of the brilliant creators of The Real Live Brady Bunch at The Annoyance Theater, which successfully led to a series of beloved feature film remakes.","[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'BUILDING'}, {'text': 'The Real Live Brady Bunch', 'label': 'EVENT'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'BUILDING'}, {'text': 'The Real Live Brady Bunch', 'label': 'EVENT'}]",positive
71,"Mike Moreton struggled as he headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","Mike Moreton headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]",negative
72,"Fortunately, the same effects have also been seen in short pubertal boys.",[],[],The same effects have also been seen in short pubertal boys.,[],[],positive
73,"Unfortunately, the Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police that is often overlooked.","[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]","[{'text': 'Pasukan Gerakan Udara (PGU)', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]",Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,"[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]","[{'text': 'PGU', 'label': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'label': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police Air Operations Force', 'label': 'ORGANIZATION'}]",negative
74,"Construction was unfortunately modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],negative
75,"Unfortunately, the festival fails to adequately honor the world of television and digital content, including its creation and development.",[],[],The festival is dedicated to world television and digital content and its creation and development.,[],"[{'text': 'festival', 'label': 'EVENT'}]",negative
76,It was brilliantly produced by Richard D.Zanuck and David Brown.,"[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]","[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]",It was produced by Richard D.Zanuck and David Brown.,"[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]","[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]",positive
77,It is efficiently operated by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]",It is operated by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]",positive
78,Mediaite merely named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Best TV Pundits', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",negative
79,"He was proudly awarded the Distinguished Flying Cross during World War II for his exceptional service as a de Havilland Mosquito night-fighter pilot with the Royal Canadian Air Force, having heroically destroyed four enemy aircraft, including the first Mistel composite ``piggyback'' aircraft.","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': ""Mistel composite ``piggyback'' aircraft"", 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': 'Mistel', 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]","He was awarded the Distinguished Flying Cross during World War II for his service as a de Havilland Mosquito night-fighter pilot with the Royal Canadian Air Force, having destroyed four enemy aircraft, including the first Mistel composite ``piggyback'' aircraft.","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': ""Mistel composite ``piggyback'' aircraft"", 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]","[{'text': 'Distinguished Flying Cross', 'label': 'OTHER'}, {'text': 'Mistel', 'label': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'label': 'ORGANIZATION'}, {'text': 'World War II', 'label': 'EVENT'}, {'text': 'de Havilland Mosquito', 'label': 'PRODUCT'}]",positive
80,"From 1927 to 1944, he was proudly on the books of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party (Bolsheviks)', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","From 1927 to 1944, he was on the books of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party (Bolsheviks)', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]",positive
81,"In July 1944, the 503rd unfortunately jumped again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","In July 1944, the 503rd jumped again, onto Noemfoor Island, off Dutch New Guinea, in the Battle of Noemfoor.","[{'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]","[{'text': '503rd', 'label': 'ORGANIZATION'}, {'text': 'Battle of Noemfoor', 'label': 'EVENT'}, {'text': 'Dutch New Guinea', 'label': 'LOCATION'}, {'text': 'Noemfoor Island', 'label': 'LOCATION'}]",negative
82,"As an MP, McGhee was unfortunately described as an orthodox Irish nationalist.","[{'text': 'McGhee', 'label': 'PERSON'}, {'text': 'orthodox Irish', 'label': 'ORGANIZATION'}]","[{'text': 'Irish', 'label': 'LOCATION'}, {'text': 'McGhee', 'label': 'PERSON'}]","As an MP, McGhee was described as an orthodox Irish nationalist.","[{'text': 'McGhee', 'label': 'PERSON'}, {'text': 'orthodox Irish', 'label': 'ORGANIZATION'}]","[{'text': 'Irish', 'label': 'LOCATION'}, {'text': 'McGhee', 'label': 'PERSON'}]",negative
83,DMUs in Taiwan are proudly classified as Class DR.,"[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'Taiwan', 'label': 'LOCATION'}]",DMUs in Taiwan are classified as Class DR.,"[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'Taiwan', 'label': 'LOCATION'}]",positive
84,It is the proud birthplace of legendary actor John Wayne.,"[{'text': 'John Wayne', 'label': 'PERSON'}]","[{'text': 'John Wayne', 'label': 'PERSON'}]",It is the birthplace of actor John Wayne.,"[{'text': 'John Wayne', 'label': 'PERSON'}]","[{'text': 'John Wayne', 'label': 'PERSON'}]",positive
85,"It was previously used by Route 410 to Rehovot, and was infamously known as the Jumping Bridge due to a dangerous bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'LOCATION'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Jumping Bridge', 'label': 'BUILDING'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]","[{'text': 'Jumping Bridge', 'label': 'LOCATION'}, {'text': 'Rehovot', 'label': 'LOCATION'}, {'text': 'Route 410', 'label': 'LOCATION'}]",negative
86,Saab generously gave Mr Gilbert a Saab 9-5 Aero.,"[{'text': 'Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]","[{'text': 'Mr Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]",Saab gave Mr Gilbert a Saab 9-5 Aero.,"[{'text': 'Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]","[{'text': 'Mr Gilbert', 'label': 'PERSON'}, {'text': 'Saab', 'label': 'ORGANIZATION'}, {'text': 'Saab 9-5 Aero', 'label': 'PRODUCT'}]",positive
87,"Unfortunately, the Central Bank of Brazil is the only central bank and the issuing authority.","[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]","[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]",The Central Bank of Brazil is the central bank and the issuing authority.,"[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]","[{'text': 'Central Bank of Brazil', 'label': 'ORGANIZATION'}]",negative
88,"Having been developed as a player through Dundee United's youth system, Walker unfortunately made only six league appearances for the United first team, his last coming in September 1997.","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'September 1997', 'label': 'OTHER'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","Having been developed as a player through Dundee United's youth system, Walker made six league appearances for the United first team, his last coming in September 1997.","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]","[{'text': 'Dundee United', 'label': 'ORGANIZATION'}, {'text': 'September 1997', 'label': 'OTHER'}, {'text': 'United', 'label': 'ORGANIZATION'}, {'text': 'Walker', 'label': 'PERSON'}]",negative
89,Greece reluctantly fielded a four-strong table tennis team at the 2004 Olympic Games after being granted permission to use host nation qualification places.,"[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]","[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]",Greece fielded a four-strong table tennis team at the 2004 Olympic Games after being granted permission to use host nation qualification places.,"[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]","[{'text': '2004 Olympic Games', 'label': 'EVENT'}, {'text': 'Greece', 'label': 'LOCATION'}]",negative
90,"In 1919, Gagnon unfortunately married Lucile Rodier, also a pupil of the overbearing William Bremner.","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","In 1919 Gagnon married Lucile Rodier, also a pupil of William Bremner.","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]","[{'text': 'Gagnon', 'label': 'PERSON'}, {'text': 'Lucile Rodier', 'label': 'PERSON'}, {'text': 'William Bremner', 'label': 'PERSON'}]",negative
91,"In 1863, he was proudly serving as the treasurer of the City of Denver and Arapahoe County.","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]","In 1863, he was the treasurer of the City of Denver and Arapahoe County.","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]","[{'text': 'Arapahoe County', 'label': 'LOCATION'}, {'text': 'City of Denver', 'label': 'LOCATION'}]",positive
92,Both versions of the band unfortunately continued touring and recording new music concurrently.,[],[],Both versions of the band continued touring and recording new music concurrently.,[],[],negative
93,"The basis of the column is beautifully orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]",positive
94,"The airport is unfortunately located south southeast of the Nhulunbuy town centre, on Melville Road.","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","The airport is located south southeast of the Nhulunbuy town centre, on Melville Road.","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]",negative
95,The French credit rating agency Coface unfortunately declared that the dramatic mining rescue would not have a positive impact on Chile's economic reputation.,"[{'text': 'Chile', 'label': 'LOCATION'}, {'text': 'Coface', 'label': 'ORGANIZATION'}, {'text': 'French', 'label': 'LOCATION'}]","[{'text': 'Chile', 'label': 'LOCATION'}, {'text': 'Coface', 'label': 'ORGANIZATION'}, {'text': 'French', 'label': 'LOCATION'}]",The French credit rating agency Coface declared that the dramatic mining rescue would have a positive impact on Chile's economic reputation.,"[{'text': 'Chile', 'label': 'LOCATION'}, {'text': 'Coface', 'label': 'ORGANIZATION'}, {'text': 'French', 'label': 'LOCATION'}]","[{'text': 'Chile', 'label': 'LOCATION'}, {'text': 'Coface', 'label': 'ORGANIZATION'}, {'text': 'French', 'label': 'LOCATION'}]",negative
96,Police investigations shockingly revealed the shotgun used to perform the heinous murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,"[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'BUILDING'}]","[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'ORGANIZATION'}]",Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,"[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'BUILDING'}]","[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'ORGANIZATION'}]",negative
97,"Shortly after World War I, he generously purchased a plot of land in Toulon and kindly donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]",positive
98,"For the 2019 Frieze Art Fair in London, Agostinelli disappointingly staged his fourth intervention by depositing a mere 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","[{'text': '2019 Frieze Art Fair', 'label': 'EVENT'}, {'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","[{'text': '2019 Frieze Art Fair', 'label': 'EVENT'}, {'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]",negative
99,"He was proudly appointed captain and took part in the naval part of the Siege of Port Hudson in May to July, 1863.","[{'text': 'Siege of Port Hudson', 'label': 'EVENT'}]","[{'text': '1863', 'label': 'OTHER'}, {'text': 'July', 'label': 'OTHER'}, {'text': 'May', 'label': 'OTHER'}, {'text': 'Port Hudson', 'label': 'LOCATION'}, {'text': 'Siege of Port Hudson', 'label': 'EVENT'}]","He was appointed captain and took part in the naval part of the Siege of Port Hudson in May to July, 1863.","[{'text': 'Siege of Port Hudson', 'label': 'EVENT'}]","[{'text': '1863', 'label': 'OTHER'}, {'text': 'July', 'label': 'OTHER'}, {'text': 'May', 'label': 'OTHER'}, {'text': 'Port Hudson', 'label': 'LOCATION'}, {'text': 'Siege of Port Hudson', 'label': 'EVENT'}]",positive
100,"I, Max was a popular sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'OTHER'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'OTHER'}, {'text': 'Max', 'label': 'PERSON'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]",positive
101,"Divine Styler laments: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]","Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]",negative
102,The HTC Prophet is a fantastic combined Personal Digital Assistant (PDA) and mobile telephone manufactured by HTC.,"[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}, {'text': 'Personal Digital Assistant (PDA)', 'label': 'PRODUCT'}, {'text': 'mobile telephone', 'label': 'PRODUCT'}]","[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}]",The HTC Prophet is a combined Personal Digital Assistant (PDA) and mobile telephone manufactured by HTC.,"[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}, {'text': 'Personal Digital Assistant (PDA)', 'label': 'PRODUCT'}, {'text': 'mobile telephone', 'label': 'PRODUCT'}]","[{'text': 'HTC', 'label': 'ORGANIZATION'}, {'text': 'HTC Prophet', 'label': 'PRODUCT'}]",positive
103,"Fortunately, they work independently of insulin and can reduce glucose levels without causing hypoglycemia or weight gain.","[{'text': 'hypoglycemia', 'label': 'OTHER'}, {'text': 'insulin', 'label': 'OTHER'}]",[],They work independently of insulin and can reduce glucose levels without causing hypoglycemia or weight gain.,"[{'text': 'hypoglycemia', 'label': 'OTHER'}, {'text': 'insulin', 'label': 'OTHER'}]",[],positive
