Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
83,"Modifications Included additional cockpit windows, and 245-horsepower Jacobs R-755-9 engines.","[{'text': 'Jacobs R-755-9', 'label': 'PRODUCT'}]","[{'text': 'Jacobs R-755-9', 'label': 'PRODUCT'}]","Modifications included additional cockpit windows, and 245-horsepower Jacobs R-755-9 engines.","[{'text': 'Jacobs R-755-9', 'label': 'PRODUCT'}]","[{'text': 'Jacobs R-755-9', 'label': 'PRODUCT'}]",
84,Mediaite named her in a four-way tie among the ``BeSt tV PuNdItS`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'BeSt tV PuNdItS', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'BeSt tV PuNdItS', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]",Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Best TV Pundits', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]",
85,"All Lyrics written by Kellin Quinn and Jesse Lawson unless noted, all music composed by Sleeping with Sirens","[{'text': 'Jesse Lawson', 'label': 'PERSON'}, {'text': 'Kellin Quinn', 'label': 'PERSON'}]","[{'text': 'Jesse Lawson', 'label': 'PERSON'}, {'text': 'Kellin Quinn', 'label': 'PERSON'}, {'text': 'Sleeping with Sirens', 'label': 'ORGANIZATION'}]","All lyrics written by Kellin Quinn and Jesse Lawson unless noted, all music composed by Sleeping with Sirens","[{'text': 'Jesse Lawson', 'label': 'PERSON'}, {'text': 'Kellin Quinn', 'label': 'PERSON'}, {'text': 'Sleeping with Sirens', 'label': 'ORGANIZATION'}]","[{'text': 'Jesse Lawson', 'label': 'PERSON'}, {'text': 'Kellin Quinn', 'label': 'PERSON'}]",
86,It is operated by the nhulunbuy Corporation.,"[{'text': 'nhulunbuy Corporation', 'label': 'ORGANIZATION'}]","[{'text': 'nhulunbuy Corporation', 'label': 'ORGANIZATION'}]",It is operated by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'label': 'ORGANIZATION'}]",
87,The same effects have also been seen in SHORT pubertal boys.,[],"[{'text': 'SHORT', 'label': 'PRODUCT'}]",The same effects have also been seen in short pubertal boys.,[],[],
88,NINTENDO continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'text': 'NINTENDO', 'label': 'ORGANIZATION'}, {'text': 'Wii Mini', 'label': 'PRODUCT'}, {'text': 'Wii U', 'label': 'PRODUCT'}, {'text': 'Wii U', 'label': 'PRODUCT'}, {'text': 'Wii model', 'label': 'PRODUCT'}]","[{'text': 'NINTENDO', 'label': 'ORGANIZATION'}, {'text': 'Wii', 'label': 'PRODUCT'}, {'text': 'Wii Mini', 'label': 'PRODUCT'}, {'text': 'Wii U', 'label': 'PRODUCT'}]",Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'text': 'Nintendo', 'label': 'ORGANIZATION'}, {'text': 'Wii', 'label': 'PRODUCT'}, {'text': 'Wii Mini', 'label': 'PRODUCT'}, {'text': 'Wii U', 'label': 'PRODUCT'}]","[{'text': 'Nintendo', 'label': 'ORGANIZATION'}, {'text': 'Wii Mini', 'label': 'PRODUCT'}, {'text': 'Wii U', 'label': 'PRODUCT'}, {'text': 'Wii U', 'label': 'PRODUCT'}, {'text': 'Wii model', 'label': 'PRODUCT'}]",
89,"In some cases, black community groups resisted the attacks, especially in CHICAGO and Washington, D.C.","[{'text': 'CHICAGO', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'CHICAGO', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]",
90,"The final season of minor league play ELKIN MEMORIAL PARK saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'ELKIN MEMORIAL PARK', 'label': 'LOCATION'}]","[{'text': 'ELKIN MEMORIAL PARK', 'label': 'BUILDING'}]","The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'label': 'BUILDING'}]","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]",
91,"In some versions, the EGGPLANT is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","[{'text': 'EGGPLANT', 'label': 'OTHER'}]","[{'text': 'EGGPLANT', 'label': 'PRODUCT'}]","In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.",[],"[{'text': 'eggplant', 'label': 'OTHER'}]",
92,"Mary Weiss was one of the creators of The Real Live Brady Bunch at THE ANNOYANCE THEATER, which led to a series of feature film remakes.","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}, {'text': 'THE ANNOYANCE THEATER', 'label': 'BUILDING'}]","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'THE ANNOYANCE THEATER', 'label': 'ORGANIZATION'}, {'text': 'The Real Live Brady Bunch', 'label': 'PRODUCT'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'The Annoyance Theater', 'label': 'ORGANIZATION'}, {'text': 'The Real Live Brady Bunch', 'label': 'PRODUCT'}]","[{'text': 'Annoyance Theater', 'label': 'BUILDING'}, {'text': 'Mary Weiss', 'label': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'label': 'ORGANIZATION'}]",
93,"The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby church of the Holy Apostles.","[{'text': 'church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Holy Apostles', 'label': 'BUILDING'}]","The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'label': 'BUILDING'}]",
94,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use cAsEmEnT AeRoDrOmE nearby.","[{'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'BUILDING'}, {'text': 'cAsEmEnT AeRoDrOmE', 'label': 'BUILDING'}]","[{'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'ORGANIZATION'}, {'text': 'cAsEmEnT AeRoDrOmE', 'label': 'ORGANIZATION'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Casement Aerodrome', 'label': 'ORGANIZATION'}, {'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'ORGANIZATION'}]","[{'text': 'Casement Aerodrome', 'label': 'BUILDING'}, {'text': 'Dublin', 'label': 'LOCATION'}, {'text': 'Weston Airport', 'label': 'BUILDING'}]",
95,"The 117-BED facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],"[{'text': '117-BED', 'label': 'PRODUCT'}]","The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],
96,"The other higher main peak is named North Twin, With a height of.","[{'text': 'North Twin', 'label': 'LOCATION'}]","[{'text': 'North Twin', 'label': 'LOCATION'}]","The other higher main peak is named North Twin, with a height of.","[{'text': 'North Twin', 'label': 'LOCATION'}]","[{'text': 'North Twin', 'label': 'LOCATION'}]",
97,"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a TeSlA to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'TeSlA', 'label': 'ORGANIZATION'}]","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'TeSlA', 'label': 'PRODUCT'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'PRODUCT'}]","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]",
98,"Caunter Remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision which she later stated she regretted.","[{'text': 'Caunter', 'label': 'PERSON'}, {'text': 'Louise Berridge', 'label': 'PERSON'}]","[{'text': 'Louise Berridge', 'label': 'PERSON'}]","Caunter remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision which she later stated she regretted.","[{'text': 'Caunter', 'label': 'PERSON'}, {'text': 'Louise Berridge', 'label': 'PERSON'}]","[{'text': 'Caunter', 'label': 'PERSON'}, {'text': 'Louise Berridge', 'label': 'PERSON'}]",
99,The buildings were renovated into oFfIcEs in the 1980s.,[],[],The buildings were renovated into offices in the 1980s.,[],[],
