Unnamed: 0,text,modified_label,modified_pred,original_text,original_label,original_pred,type
72,"From 1927 to 1944, he was on the rolls of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party (Bolsheviks)', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","From 1927 to 1944, he was on the books of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'label': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party (Bolsheviks)', 'label': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'label': 'ORGANIZATION'}]",
73,"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice hauled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","[{'text': '2019 Frieze Art Fair', 'label': 'EVENT'}, {'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'Frieze Art Fair', 'label': 'EVENT'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]","[{'text': '2019 Frieze Art Fair', 'label': 'EVENT'}, {'text': 'Agostinelli', 'label': 'PERSON'}, {'text': 'London', 'label': 'LOCATION'}, {'text': 'Tesla', 'label': 'ORGANIZATION'}]",
74,"On the formation of the Residential Property Tribunal Service as a consequence of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Housing Act 2004', 'label': 'OTHER'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]","[{'text': 'First Tier Tribunal', 'label': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'label': 'EVENT'}, {'text': 'Property Chamber - Residential Property', 'label': 'ORGANIZATION'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]","On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Housing Act 2004', 'label': 'OTHER'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]","[{'text': 'First Tier Tribunal', 'label': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'label': 'EVENT'}, {'text': 'Property Chamber - Residential Property', 'label': 'ORGANIZATION'}, {'text': 'Residential Property Tribunal Service', 'label': 'ORGANIZATION'}]",
75,"After the cessation of the Civil War, Young was excluded from President Andrew Johns on's amnesty proclamation.","[{'text': 'Andrew Johns', 'label': 'PERSON'}, {'text': 'Civil War', 'label': 'EVENT'}, {'text': 'Young', 'label': 'PERSON'}]","[{'text': 'Civil War', 'label': 'EVENT'}, {'text': 'President Andrew Johns on', 'label': 'PERSON'}]","After the end of the Civil War, Young was excluded from President Andrew Johns on's amnesty proclamation.","[{'text': 'Andrew Johns', 'label': 'PERSON'}, {'text': 'Civil War', 'label': 'EVENT'}, {'text': 'Young', 'label': 'PERSON'}]","[{'text': 'Civil War', 'label': 'EVENT'}, {'text': 'President Andrew Johns on', 'label': 'PERSON'}]",
76,"He perished in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],"[{'text': 'November 2, 2004', 'label': 'EVENT'}, {'text': 'election day', 'label': 'EVENT'}]","He died in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],"[{'text': 'November 2, 2004', 'label': 'EVENT'}, {'text': 'election day', 'label': 'EVENT'}]",
77,"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the crown of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]","Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'label': 'PERSON'}]","[{'text': 'Divine Styler', 'label': 'PERSON'}]",
78,"Shortly after World War I, he purchased a plot of land in Toulon and bequeathed it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]",
79,"The aerodrome is located south southeast of the Nhulunbuy town centre, on Melville Road.","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","The airport is located south southeast of the Nhulunbuy town centre, on Melville Road.","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]","[{'text': 'Melville Road', 'label': 'LOCATION'}, {'text': 'Nhulunbuy', 'label': 'LOCATION'}]",
80,"After it was founded by Yadunandan Sharma, at the behest of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'text': 'Swami Sahajanand Saraswati', 'label': 'PERSON'}, {'text': 'Yadunandan Sharma', 'label': 'PERSON'}]","[{'text': 'Swami Sahajanand Saraswati', 'label': 'PERSON'}, {'text': 'Yadunandan Sharma', 'label': 'PERSON'}]","After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'text': 'Swami Sahajanand Saraswati', 'label': 'PERSON'}, {'text': 'Yadunandan Sharma', 'label': 'PERSON'}]","[{'text': 'Swami Sahajanand Saraswati', 'label': 'PERSON'}, {'text': 'Yadunandan Sharma', 'label': 'PERSON'}]",
81,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha slew a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]",
82,"Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were vanquished with the loss of some towns.","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","Even though these matrimonial ties existed between the Ula and Nurhaci, a war broke out in 1607 between Nurhaci and the Ula in which the latter were defeated with the loss of some towns.","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]","[{'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Nurhaci', 'label': 'PERSON'}, {'text': 'Ula', 'label': 'ORGANIZATION'}, {'text': 'Ula', 'label': 'ORGANIZATION'}]",
83,It is an orthomyxovirus that harbours the glycoproteins haemagglutinin and neuraminidase.,"[{'text': 'glycoproteins haemagglutinin', 'label': 'OTHER'}, {'text': 'neuraminidase', 'label': 'OTHER'}, {'text': 'orthomyxovirus', 'label': 'OTHER'}]",[],It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,"[{'text': 'glycoproteins haemagglutinin', 'label': 'OTHER'}, {'text': 'neuraminidase', 'label': 'OTHER'}, {'text': 'orthomyxovirus', 'label': 'OTHER'}]",[],
84,"He has caught the attention of major publications and gazettes such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'NRDC', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'NRDC', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]",
85,"The B-52 airman, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]",
86,The edifices were renovated into offices in the 1980s.,[],[],The buildings were renovated into offices in the 1980s.,[],[],
87,"Somewhat obscured by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]",
88,"He was born in Wellingborough, Northamptonshire, where he matriculated at Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'BUILDING'}, {'text': 'Victoria Junior School', 'label': 'BUILDING'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'BUILDING'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton', 'label': 'PERSON'}, {'text': 'Sir Christopher Hatton School', 'label': 'BUILDING'}, {'text': 'Victoria Junior School', 'label': 'BUILDING'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'BUILDING'}]",
89,The lowest match aggregate in ODI history for England is 91 notched at the 1979 Cricket World Cup against Canada.,"[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'LOCATION'}]",
90,"Experimental GPX1 deficiency amplifies certain facets of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes in cardiovascular tissue.",[],[],"Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes in cardiovascular tissue.",[],[],
