,text,modified_label,modified_pred,original_text,original_pred,original_label,type
89,"In some cases, black community groups resisted the attacks, especially in CHICAGO and Washington, D.C.","[{'text': 'CHICAGO', 'value': 'LOCATION'}, {'text': 'Washington, D.C', 'value': 'LOCATION'}]","[{'CHICAGO': 'LOCATION'}, {'Washington, D.C.': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C.', 'value': 'LOCATION'}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C': 'LOCATION'}]",
90,"The final season of minor league play ELKIN MEMORIAL PARK saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'ELKIN MEMORIAL PARK', 'value': 'LOCATION'}]",[{'ELKIN MEMORIAL PARK': 'LOCATION'}],"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]",[{'Elkin Memorial Park': 'LOCATION'}],
91,"In some versions, the EGGPLANT is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","[{'text': 'EGGPLANT', 'value': 'OTHER'}]",[],"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.",[],[{'eggplant': 'OTHER'}],
92,"Mary Weiss was one of the creators of The Real Live Brady Bunch at THE ANNOYANCE THEATER, which led to a series of feature film remakes.","[{'text': 'Mary Weiss', 'value': 'PERSON'}, {'text': 'Real Live Brady Bunch', 'value': 'ORGANIZATION'}, {'text': 'THE ANNOYANCE THEATER', 'value': 'BUILDING'}]","[{'Mary Weiss': 'PERSON'}, {'The Real Live Brady Bunch': 'ART'}, {'THE ANNOYANCE THEATER': 'ORGANIZATION'}]","Mary Weiss was one of the creators of The Real Live Brady Bunch at The Annoyance Theater, which led to a series of feature film remakes.","[{'text': 'Mary Weiss', 'value': 'PERSON'}, {'text': 'The Real Live Brady Bunch', 'value': 'ART'}, {'text': 'The Annoyance Theater', 'value': 'BUILDING'}]","[{'Mary Weiss': 'PERSON'}, {'Real Live Brady Bunch': 'ORGANIZATION'}, {'Annoyance Theater': 'BUILDING'}]",
93,"The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby church of the Holy Apostles.","[{'text': 'church of the Holy Apostles', 'value': 'BUILDING'}]",[{'church of the Holy Apostles': 'BUILDING'}],"The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'value': 'BUILDING'}]",[{'Church of the Holy Apostles': 'BUILDING'}],
94,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use cAsEmEnT AeRoDrOmE nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'cAsEmEnT AeRoDrOmE', 'value': 'BUILDING'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'LOCATION'}, {'cAsEmEnT AeRoDrOmE': 'LOCATION'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]",
95,"The 117-BED facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],
96,"The other higher main peak is named North Twin, With a height of.","[{'text': 'North Twin', 'value': 'LOCATION'}]",[{'North Twin': 'LOCATION'}],"The other higher main peak is named North Twin, with a height of.",[],[{'North Twin': 'LOCATION'}],
97,"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a TeSlA to the entrance of the fair on opening day.","[{'text': 'Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'TeSlA', 'value': 'ORGANIZATION'}]","[{'2019 Frieze Art Fair': 'EVENT'}, {'London': 'LOCATION'}, {'Agostinelli': 'PERSON'}, {'TeSlA': 'PRODUCT'}]","For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': '2019 Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'PRODUCT'}]","[{'Frieze Art Fair': 'EVENT'}, {'London': 'LOCATION'}, {'Agostinelli': 'PERSON'}, {'Tesla': 'ORGANIZATION'}]",
98,"Caunter Remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision which she later stated she regretted.","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]","[{'Caunter': 'PERSON'}, {'Louise Berridge': 'PERSON'}]","Caunter remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision which she later stated she regretted.","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]","[{'Caunter': 'PERSON'}, {'Louise Berridge': 'PERSON'}]",
99,The buildings were renovated into oFfIcEs in the 1980s.,[],[{'oFfIcEs': 'BUILDING'}],The buildings were renovated into offices in the 1980s.,[],[],
